"missing_date","logger","complete_nobs","mon","year","tmin_logger","fit","lwr","upr","se","adjr2","pval","RMSE","method"
2012-12-25,"cr1000",13,"12",2012,-19.07,-17.833648564011,-23.6715414730293,-11.9957556549927,0.859914646192847,0.620795185009497,0.000838764020518896,2.50913775008085,"cr1000 2wk lm"
2012-12-31,"cr1000",18,"12",2012,-18.5,-17.8486825983179,-22.1794753795933,-13.5178898170425,0.485458655256196,0.871865135139338,9.29944223600615e-09,1.98440016549812,"cr1000 2wk lm"
2013-01-07,"cr1000",25,"1",2013,-8.65,-9.47920891475619,-13.0901865731575,-5.86823125635485,0.495587810124306,0.91160012156872,8.04673512188445e-14,1.67373598500099,"cr1000 2wk lm"
2013-03-04,"cr1000",28,"3",2013,-18.36,-18.2578496455666,-21.5670391845114,-14.9486601066218,0.432676530877507,0.897343260865916,1.4000911476683e-14,1.5506635960379,"cr1000 2wk lm"
2013-04-15,"cr1000",23,"4",2013,-13.45,-12.5176202152064,-15.4499746308673,-9.5852657995455,0.337390844008728,0.892001005347804,7.8688791169336e-12,1.3690878437068,"cr1000 2wk lm"
2013-04-18,"cr1000",21,"4",2013,-20.4,-17.6717129410433,-22.6036476639143,-12.7397782181723,0.982155653421007,0.803618751961363,2.34359044804422e-08,2.14192437161134,"cr1000 2wk lm"
2013-04-19,"cr1000",20,"4",2013,-14.63,-13.2356995154064,-18.0365677061089,-8.43483132470387,0.617211161418563,0.796513201027305,7.50274937843729e-08,2.20019177556075,"cr1000 2wk lm"
2013-04-20,"cr1000",19,"4",2013,-8.28,-8.34551700711973,-13.2664028657868,-3.42463114845264,0.563005934613267,0.791618848396627,2.09782696410324e-07,2.26340627397205,"cr1000 2wk lm"
2013-04-21,"cr1000",18,"4",2013,-8.86,-8.73019778041693,-13.7984955472049,-3.66190001362895,0.576908453975701,0.79253798002244,4.56518629628383e-07,2.32016482864849,"cr1000 2wk lm"
2013-04-22,"cr1000",17,"4",2013,-16.6,-14.7105938803285,-20.0928468559273,-9.32834090472977,0.804874559036196,0.789718880111651,1.14562519694714e-06,2.39345238771371,"cr1000 2wk lm"
2013-05-01,"cr1000",15,"5",2013,-16.65,-12.9947332303943,-18.3759180200261,-7.61354844076245,1.06864770454685,0.848560797803604,6.71815813305074e-07,2.24997693048353,"cr1000 2wk lm"
2013-05-02,"cr1000",15,"5",2013,-18.65,-15.7939912049108,-21.2178984454999,-10.3700839643218,1.41707132830612,0.849265327591895,6.51547367592349e-07,2.07249134605592,"cr1000 2wk lm"
2013-05-03,"cr1000",16,"5",2013,-9.44,-8.35449872577075,-12.8885283431238,-3.82046910841773,0.692436419917318,0.861937522394974,1.31199653010447e-07,1.99735583771693,"cr1000 2wk lm"
2013-05-04,"cr1000",17,"5",2013,-8.51,-7.65152405352945,-11.9978321059985,-3.30521600106041,0.615202076017861,0.860509107668239,5.09567504484888e-08,1.94411619539449,"cr1000 2wk lm"
2013-05-05,"cr1000",18,"5",2013,-7.109,-6.58199346692769,-10.7637956192667,-2.40019131458863,0.525538370590029,0.858756174410926,2.03969434467473e-08,1.90134252707746,"cr1000 2wk lm"
2013-05-06,"cr1000",19,"5",2013,-3.65,-3.81075407613054,-7.81139044662728,0.189882294366202,0.424013579489423,0.859150996952298,7.26589868891098e-09,1.84818674475873,"cr1000 2wk lm"
2013-05-08,"cr1000",20,"5",2013,-3.695,-4.00326400814095,-7.8128557956681,-0.193672220613804,0.400581535293333,0.82250925234134,2.16376211470865e-08,1.76849478543522,"cr1000 2wk lm"
2013-05-09,"cr1000",20,"5",2013,-7.563,-7.04674643404168,-11.0077477165042,-3.08574515157919,0.704149797205567,0.735533160782048,8.20178368275708e-07,1.74893332782171,"cr1000 2wk lm"
2013-05-10,"cr1000",20,"5",2013,-7.086,-6.06822175774904,-9.749218438845,-2.38722507665309,0.687926163936244,0.702444423674513,2.41426946280052e-06,1.6113857154434,"cr1000 2wk lm"
2013-06-02,"cr1000",27,"6",2013,-0.748,-1.7419830510247,-3.02934764834949,-0.454618453699904,0.130144770148493,0.980294855463355,4.6967831940516e-23,0.611375666880909,"cr1000 2wk lm"
2013-06-03,"cr1000",27,"6",2013,3.61,2.51789657863428,1.17497581190634,3.86081734536221,0.135288894248279,0.977800449558486,2.08616635743502e-22,0.637859910113123,"cr1000 2wk lm"
2013-07-24,"cr1000",1392,"7",2013,5.177,3.22525408098562,-0.388010128733955,6.8385182907052,0.194744343789198,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-07-25,"cr1000",1392,"7",2013,4.813,2.91086708971204,-0.702457071226291,6.52419125065038,0.195033182308187,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-07-26,"cr1000",1392,"7",2013,4.58,2.70962486727592,-0.903747417014765,6.32299715156661,0.195264729771896,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-07-27,"cr1000",1392,"7",2013,6.202,4.1105471195994,0.497351949965227,7.72374228923358,0.194411190392948,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-07-28,"cr1000",1392,"7",2013,6.034,3.96544543131927,0.352249036377041,7.57864182626149,0.194417108045776,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-07-29,"cr1000",1392,"7",2013,4.667,2.78476681299242,-0.82858661238021,6.39812023836504,0.195174021686602,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-09-18,"cr1000",19,"9",2013,2.148,1.5826836825012,-0.562081286786038,3.72744865178844,0.30320849208382,0.851484087198382,1.14435195724532e-08,0.970293406752238,"cr1000 2wk lm"
2013-09-19,"cr1000",18,"9",2013,-0.367,-0.479828868444838,-2.83617774143644,1.87652000454676,0.48784232786659,0.834557683002545,7.31207942493127e-08,0.998759156395901,"cr1000 2wk lm"
2013-09-20,"cr1000",17,"9",2013,-1.346,-1.26170086304096,-3.80570162314315,1.28229989706124,0.601777500659481,0.810129757478222,5.27293556633762e-07,1.03074521356507,"cr1000 2wk lm"
2013-09-21,"cr1000",16,"9",2013,5.615,4.33891463116074,1.98385440419093,6.69397485813056,0.31536649645402,0.778568586932562,3.72817418185353e-06,1.05177679877881,"cr1000 2wk lm"
2013-09-22,"cr1000",15,"9",2013,-0.048,-0.123444378710633,-2.75250762883793,2.50561887141666,0.539444008353375,0.746558026497739,2.00610819416566e-05,1.09085764833004,"cr1000 2wk lm"
2013-09-23,"cr1000",14,"9",2013,-3.287,-2.37702962565673,-5.65772940309697,0.903670151783513,1.01220670246951,0.65939280906129,0.000255204736755143,1.11474427852385,"cr1000 2wk lm"
2013-09-27,"cr1000",1392,"9",2013,-8.63,-7.90921991810097,-11.5276732765591,-4.29076655964289,0.218350659140142,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-09-28,"cr1000",1392,"9",2013,-8.82,-8.07332301794156,-11.692083130535,-4.45456290534816,0.219667732704108,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-01,"cr1000",1392,"10",2013,2.877,1.48174031983882,-2.13364653710462,5.09712717678226,0.204725742191784,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-02,"cr1000",1392,"10",2013,0.958,-0.175700988551228,-3.78998763969684,3.43858566259439,0.199613787656738,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-03,"cr1000",1392,"10",2013,-0.877,-1.76059145280124,-5.37430849709972,1.85312559149724,0.196915683778584,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-04,"cr1000",1392,"10",2013,-12.41,-11.7216496131257,-15.3425829336637,-8.10071629258781,0.22878460225659,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-05,"cr1000",1392,"10",2013,-12.32,-11.6439165658328,-15.2647216018408,-8.02311152982482,0.228256397234208,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-06,"cr1000",1392,"10",2013,-2.287,-2.97840919372362,-6.59200914672961,0.635190759282365,0.196356507117989,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-07,"cr1000",1392,"10",2013,1.754,0.511804629728317,-3.10287580298162,4.12648506243826,0.201458165533767,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-08,"cr1000",1392,"10",2013,2.093,0.804599107864988,-2.81027596931382,4.41947418504379,0.202363698789447,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-09,"cr1000",1392,"10",2013,-0.871,-1.75540924964838,-5.36912738756035,1.85830888826359,0.196920898997925,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-10,"cr1000",1392,"10",2013,-5.532,-5.78111739889596,-9.39550634239134,-2.16672845540057,0.200094515514905,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-11,"cr1000",1392,"10",2013,-5.351,-5.62478760378468,-9.23909368723598,-2.01048152033339,0.199705198707373,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-12,"cr1000",1392,"10",2013,-6.434,-6.56017527287611,-10.1750455480239,-2.94530499772836,0.2023414067475,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-13,"cr1000",1392,"10",2013,-1.62,-2.40232094323056,-6.01594155788924,1.21129967142811,0.196455292438064,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-14,"cr1000",1392,"10",2013,-7.189,-7.21226916961109,-10.8276299119853,-3.59690842723688,0.204605866436538,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-15,"cr1000",1392,"10",2013,-9.6,-9.29465113653578,-12.9121120681119,-5.67719020495963,0.214034858607388,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-16,"cr1000",1392,"10",2013,-10.34,-9.93378952538865,-13.5520580121994,-6.31552103857788,0.217553101378762,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-17,"cr1000",1392,"10",2013,-8.62,-8.4482246215685,-12.0647338404471,-4.83171540268992,0.209813888834698,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-18,"cr1000",1392,"10",2013,-11.9,-11.2811623451325,-14.9013836431159,-7.66094104714914,0.225837524649503,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-19,"cr1000",1392,"10",2013,-9.29,-9.02690397363796,-12.6440493394712,-5.4097586078047,0.212644445847064,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-20,"cr1000",1392,"10",2013,-8.78,-8.58641670564475,-12.2030721368786,-4.96976127441089,0.21046779063837,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-21,"cr1000",1392,"10",2013,-9.42,-9.13918504194999,-12.7564611070046,-5.52190897689534,0.213221404324733,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-22,"cr1000",1392,"10",2013,-4.922,-5.25426007835512,-8.868388098183,-1.64013205852723,0.19886602075047,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-23,"cr1000",1392,"10",2013,-1.4,-2.21230682762564,-5.82594793203018,1.4013342767789,0.19655320738229,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-24,"cr1000",1392,"10",2013,-1.004,-1.87028141953681,-5.48397649925708,1.74341366018346,0.196810910265086,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-25,"cr1000",1392,"10",2013,-4.566,-4.94678269128536,-8.56078252250159,-1.33278286006914,0.198259720424864,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-26,"cr1000",1392,"10",2013,-6.349,-6.48676072821058,-10.1015807828888,-2.87194067353232,0.202108127183591,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-27,"cr1000",1392,"10",2013,-2.598,-3.24702005714693,-6.86063169095759,0.36659157666374,0.196412360187464,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-28,"cr1000",1392,"10",2013,-4.054,-4.50456802224119,-8.11841462599833,-0.890721418484045,0.19753257923533,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-29,"cr1000",1392,"10",2013,-5.59,-5.83121202937366,-9.44562849550236,-2.21679556324496,0.200223664731042,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-30,"cr1000",1392,"10",2013,-10.39,-9.97697455166252,-13.5953003609709,-6.35864874235416,0.217800705320528,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-10-31,"cr1000",1392,"10",2013,-11.05,-10.5470168984772,-14.1661320681819,-6.92790172877256,0.221182544793201,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-01,"cr1000",1392,"11",2013,-8.56,-8.77474374792058,-12.3901940263353,-5.15929346950585,0.205016582526357,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-02,"cr1000",1392,"11",2013,-7.771,-8.09328403331932,-11.7088210879237,-4.4777469787149,0.205413864789766,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-03,"cr1000",1392,"11",2013,-11.83,-11.5990444662299,-15.2150647131076,-7.98302421935215,0.207612305775951,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-04,"cr1000",1392,"11",2013,-12.19,-11.9099766554015,-15.5261511591174,-8.29380215168561,0.208309323148371,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-05,"cr1000",1392,"11",2013,-16.47,-15.6066149044425,-19.2260125713977,-11.9872172374873,0.222380522582558,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-06,"cr1000",1392,"11",2013,-16.09,-15.2784087047613,-18.8974166206512,-11.6594007888714,0.220726038419782,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-07,"cr1000",1392,"11",2013,-9.09,-9.23250502642333,-12.847945977554,-5.6170640752926,0.204973834714083,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-08,"cr1000",1392,"11",2013,-3.615,-4.50374464943758,-8.12117771344243,-0.886311585432731,0.213912430373707,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-09,"cr1000",1392,"11",2013,-3.845,-4.70239577029724,-8.31966071784207,-1.08513082275241,0.213172387158271,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-10,"cr1000",1392,"11",2013,-2.559,-3.59167689453403,-7.20997677638869,0.0266229873206232,0.217688746347207,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-11,"cr1000",1392,"11",2013,-4.162,-4.9761888368734,-8.59323420312326,-1.35914347062355,0.212201962669212,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-12,"cr1000",1392,"11",2013,-8.85,-9.02521690030886,-12.640657200196,-5.40977660042177,0.204970849674938,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-13,"cr1000",1392,"11",2013,-4.082,-4.90709279483525,-8.52419224979289,-1.28999333987761,0.212441410013285,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-14,"cr1000",1392,"11",2013,-7.16,-7.56556301225299,-11.1812271754759,-3.94989884903009,0.205994432621546,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-15,"cr1000",1392,"11",2013,-8.58,-8.79201775843012,-12.4074669704454,-5.17656854641487,0.205011695563832,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-16,"cr1000",1392,"11",2013,-10.84,-10.7439809460078,-14.3596705585834,-7.12829133343219,0.206110478342213,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-17,"cr1000",1392,"11",2013,-12.64,-12.2986418918661,-15.9150347310643,-8.68224905266793,0.209291965652751,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-18,"cr1000",1392,"11",2013,-8.22,-8.48108556925843,-12.0965625494845,-4.86560858903239,0.205138910773521,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-19,"cr1000",1392,"11",2013,-5.51,-6.1404571452162,-9.75672579369663,-2.52418849673577,0.20873359187916,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-20,"cr1000",1392,"11",2013,-7.369,-7.74607642207764,-11.3616912222476,-4.13046162190764,0.20576915930476,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-21,"cr1000",1392,"11",2013,-16.06,-15.252497688997,-18.8714756939532,-11.6335196840407,0.22059856191787,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-22,"cr1000",1392,"11",2013,-15.07,-14.3974341687749,-18.0154956520915,-10.7793726854583,0.216656628702288,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-23,"cr1000",1392,"11",2013,-12.33,-12.0308947289683,-15.64713412154,-8.41465533639662,0.208601839692889,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-24,"cr1000",1392,"11",2013,-7.779,-8.10019363752315,-11.715729374667,-4.4846579003793,0.205407838811594,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-25,"cr1000",1392,"11",2013,-10.88,-10.7785289670269,-14.3942292777454,-7.16282865630842,0.206159241217371,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-26,"cr1000",1392,"11",2013,-10.59,-10.5280558146385,-14.143683640892,-6.91242798838513,0.205828628810152,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-27,"cr1000",1392,"11",2013,-7.698,-8.03023389495951,-11.6457833855156,-4.41468440440339,0.205470737416777,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-28,"cr1000",1392,"11",2013,-6.995,-7.42305242554932,-11.0387598811046,-3.80734496999398,0.206191801535661,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-29,"cr1000",1392,"11",2013,-6.935,-7.3712303940207,-10.9869545376072,-3.75550625043417,0.206267832150755,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-11-30,"cr1000",1392,"11",2013,-7.971,-8.26602413841471,-11.8815309459263,-4.65051733090312,0.205275472537341,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-01,"cr1000",1392,"12",2013,-9.56,-10.5597259619655,-14.1803394694962,-6.93911245443471,0.227465540822245,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-02,"cr1000",1392,"12",2013,-6.886,-8.25019075684037,-11.8735028195943,-4.62687869408644,0.238370223472618,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-03,"cr1000",1392,"12",2013,-11.51,-12.2439419866453,-15.8632172593732,-8.6246667139174,0.221862271679606,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-04,"cr1000",1392,"12",2013,-23.6,-22.6860813396604,-26.3089328453586,-19.0632298339623,0.23654415598492,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-05,"cr1000",1392,"12",2013,-23.29,-22.4183341767626,-26.0408387565659,-18.7958295969593,0.235159417202614,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-06,"cr1000",1392,"12",2013,-22.79,-21.9864839140242,-25.6084571818803,-18.3645106461681,0.233023019397829,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-07,"cr1000",1392,"12",2013,-19.41,-19.0671761379124,-22.6864733874747,-15.4478788883502,0.221955415495884,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-08,"cr1000",1392,"12",2013,-23.09,-22.2455940716672,-25.8678819414682,-18.6233062018662,0.234290344012527,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-09,"cr1000",1392,"12",2013,-26.39,-25.0958058057408,-28.7223821344659,-21.4692294770158,0.250938464524969,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-10,"cr1000",1392,"12",2013,-19.99,-19.568122442689,-23.1877654168558,-15.9484794685222,0.223415654169749,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-11,"cr1000",1392,"12",2013,-15.4,-15.6037370307503,-19.2219315426353,-11.9855425188653,0.217233156144642,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-12,"cr1000",1392,"12",2013,-7.665,-8.92301346618683,-12.545436387306,-5.30059054506766,0.23483231250917,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-13,"cr1000",1392,"12",2013,-13.31,-13.7986029325037,-17.4171148854776,-10.1800909795297,0.218602843881688,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-14,"cr1000",1392,"12",2013,-14.76,-15.0509686944451,-18.6691954677601,-11.4327419211301,0.217372745533803,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-15,"cr1000",1392,"12",2013,-11.73,-12.4339561022502,-16.0531137674549,-8.81479843704561,0.221363162502475,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-16,"cr1000",1392,"12",2013,-6.882,-8.24673595473848,-11.8700528013781,-4.62341910809887,0.238389118963285,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-17,"cr1000",1392,"12",2013,-6.894,-8.25710036104419,-11.8804028627172,-4.63379785937115,0.238332454503332,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-18,"cr1000",1392,"12",2013,-4.261,-5.98297687746367,-9.6099074114764,-2.35604634345094,0.25226524722692,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-19,"cr1000",1392,"12",2013,-8.79,-9.8946765573483,-13.5159648219607,-6.27338829273588,0.23023984850834,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-20,"cr1000",1392,"12",2013,-13.69,-14.1268091321849,-17.7452178949777,-10.508400369392,0.218158531378555,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-21,"cr1000",1392,"12",2013,-16.55,-16.5969926350487,-20.2152732476713,-12.978712022426,0.217605501867272,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-22,"cr1000",1392,"12",2013,-17.36,-17.2965900606849,-20.9150424248229,-13.6781376965469,0.218346377211301,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-23,"cr1000",1392,"12",2013,-14.08,-14.4636523371208,-18.0819762080634,-10.8453284661783,0.217792337103569,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-24,"cr1000",1392,"12",2013,-15.93,-16.061498309253,-19.6797095044882,-12.4432871140178,0.217305353032023,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-25,"cr1000",1392,"12",2013,-16.5,-16.5538076087748,-20.1720806286358,-12.9355345889138,0.217572691960287,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-26,"cr1000",1392,"12",2013,-10.01,-10.94839119843,-14.5686487112945,-7.32813368556556,0.225988332461619,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-27,"cr1000",1392,"12",2013,-6.254,-7.70433202473902,-11.3284275962261,-4.08023645325192,0.241445559467401,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-28,"cr1000",1392,"12",2013,-14.56,-14.8782285893497,-18.4964772022507,-11.2599799764488,0.217467191330718,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-29,"cr1000",1392,"12",2013,-15.54,-15.724655104317,-19.3428502017508,-12.1064600068833,0.217235690496683,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-30,"cr1000",1392,"12",2013,-14,-14.3945562950827,-18.0128958442502,-10.7762167459151,0.217860013274117,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2013-12-31,"cr1000",1392,"12",2013,-9.5,-10.5079039304368,-14.1285670414737,-6.8872408194,0.227670622441822,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-01,"cr1000",1392,"1",2014,-14.47,-14.9155729685815,-18.5245291933656,-11.3066167437974,0.172743329141588,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-02,"cr1000",1392,"1",2014,-13.44,-14.0259614273403,-17.6347669819509,-10.4171558727298,0.171923409996433,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-03,"cr1000",1392,"1",2014,-8.13,-9.43971163705828,-13.0501023996374,-5.82932087447919,0.180364868228705,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-04,"cr1000",1392,"1",2014,-21.29,-20.8060105523336,-24.4197178479778,-17.1923032566894,0.196869188402452,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-05,"cr1000",1392,"1",2014,-23.55,-22.7579737399113,-26.3746911565901,-19.1412563232324,0.210744402125,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-06,"cr1000",1392,"1",2014,-23.31,-22.5506856137968,-26.1670495429648,-18.9343216846289,0.209162114691338,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-07,"cr1000",1392,"1",2014,-11.16,-12.0567242292531,-15.6657258142977,-8.44772264420851,0.172989416856714,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-08,"cr1000",1392,"1",2014,-11.95,-12.7390476443798,-16.3478987117341,-9.13019657702555,0.172171489890826,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-09,"cr1000",1392,"1",2014,-15.19,-15.5374373469248,-19.1465872986761,-11.9282873951735,0.173791921038835,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-10,"cr1000",1392,"1",2014,-17.94,-17.9126137919862,-21.5231729191947,-14.3020546647776,0.181238549916496,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-11,"cr1000",1392,"1",2014,-11.87,-12.6699516023417,-16.2788139266425,-9.06108927804097,0.172232794377346,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-12,"cr1000",1392,"1",2014,-16.61,-16.763892093102,-20.3736372728465,-13.1541469133574,0.176975207797677,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-13,"cr1000",1392,"1",2014,-16.71,-16.8502621456496,-20.4600599022059,-13.2404643890934,0.177253666350489,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-14,"cr1000",1392,"1",2014,-12.75,-13.4300080647613,-17.0387959615474,-9.82122016797528,0.171827065507921,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-15,"cr1000",1392,"1",2014,-11.36,-12.2294643343485,-15.8384195344398,-8.62050913425722,0.172737765981991,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-16,"cr1000",1392,"1",2014,-12.93,-13.5854741593471,-17.1942602208214,-9.97668809787289,0.171817048621314,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-17,"cr1000",1392,"1",2014,-11.95,-12.7390476443798,-16.3478987117341,-9.13019657702555,0.172171489890826,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-18,"cr1000",1392,"1",2014,-9.62,-10.7266254200188,-14.3361721452183,-7.11707869481923,0.175920213289677,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-19,"cr1000",1392,"1",2014,-6.009,-7.60780282252188,-11.2199317023892,-3.99567394265456,0.189192148749784,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-20,"cr1000",1392,"1",2014,-9.58,-10.6920773989997,-14.301642716451,-7.08251208154834,0.176019316630589,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-21,"cr1000",1392,"1",2014,-8.75,-9.97520596285392,-13.5852077018278,-6.36520422388002,0.178329925185307,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-22,"cr1000",1392,"1",2014,-15.06,-15.4251562786128,-19.0342658710097,-11.816046686216,0.17357398448216,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-23,"cr1000",1392,"1",2014,-19.03,-18.8540473647559,-22.4654583926556,-15.2426363368562,0.185596818876228,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
2014-01-24,"cr1000",1392,"1",2014,-12.37,-13.1018018650801,-16.7106085687841,-9.49299516137616,0.17192967781634,0.94624213827566,0,1.83159276719919,"cr1000 month lm"
