date,Year,Month,Day,TMIN,TMAX,PCP
1990-04-17,1990,4,17,-3.17573942792375,5.71414519528718,0
1990-04-18,1990,4,18,-4.16205893294612,3.80786393274176,1.95
1990-04-19,1990,4,19,-6.13469794299088,1.90158267019633,1.17
1990-04-20,1990,4,20,-5.1483784379685,6.66728582655989,0
1990-04-21,1990,4,21,-2.18941992290137,8.57356708910531,0
1990-04-22,1990,4,22,-0.216780912856619,6.66728582655989,0
1990-04-23,1990,4,23,-4.16205893294612,5.71414519528718,0.78
1990-04-24,1990,4,24,-5.1483784379685,3.80786393274176,4.68
1990-04-25,1990,4,25,-7.12101744801325,1.90158267019633,4.29
1990-04-26,1990,4,26,-12.0526149731251,-2.86412048616722,5.07
1990-04-27,1990,4,27,-13.0389344781475,-2.86412048616722,14.82
1990-04-28,1990,4,28,-12.0526149731251,2.85472330146905,12.09
1990-04-29,1990,4,29,-15.0115734881923,-7.62982364253077,7.41
1990-04-30,1990,4,30,-14.0252539831699,-2.86412048616722,8.97
1990-05-01,1990,5,1,-12.2015033812388,2.42651942946169,0
1990-05-02,1990,5,2,-5.29726684608216,4.33280069200711,0
1990-05-03,1990,5,3,-9.24254486617167,-0.432902464356439,0.39
1990-05-04,1990,5,4,-9.24254486617167,3.3796600607344,1.17
1990-05-05,1990,5,5,-9.24254486617167,4.33280069200711,0
1990-05-06,1990,5,6,-2.33830833101504,8.14536321709795,0
1990-05-07,1990,5,7,-1.35198882599266,8.14536321709795,0.78
1990-05-08,1990,5,8,-11.2151838762164,3.3796600607344,1.95
1990-05-09,1990,5,9,-12.2015033812388,-3.29232435817457,1.56
1990-05-10,1990,5,10,-7.26990585612692,7.19222258582524,0
1990-05-11,1990,5,11,-4.31094734105979,3.3796600607344,2.34
1990-05-12,1990,5,12,-5.29726684608216,1.47337879818898,1.56
1990-05-13,1990,5,13,-2.33830833101504,4.33280069200711,0
1990-05-14,1990,5,14,-2.33830833101504,7.19222258582524,0
1990-05-15,1990,5,15,-6.28358635110454,1.47337879818898,3.9
1990-05-16,1990,5,16,-7.26990585612692,-3.29232435817457,1.56
1990-05-17,1990,5,17,-5.29726684608216,6.23908195455253,0
1990-05-18,1990,5,18,-2.33830833101504,7.19222258582524,0
1990-05-19,1990,5,19,-2.33830833101504,7.19222258582524,0
1990-05-20,1990,5,20,-2.33830833101504,4.33280069200711,0
1990-05-21,1990,5,21,-0.365669320970283,10.0516444796434,0
1990-05-22,1990,5,22,2.59328919409685,11.0047851109161,0
1990-05-23,1990,5,23,3.57960869911922,11.0047851109161,0
1990-05-24,1990,5,24,0.620650184052093,11.0047851109161,0
1990-05-25,1990,5,25,0.620650184052093,10.0516444796434,0
1990-05-26,1990,5,26,-1.35198882599266,7.19222258582524,0
1990-05-27,1990,5,27,-1.35198882599266,6.23908195455253,0
1990-05-28,1990,5,28,0.620650184052093,11.0047851109161,3.12
1990-05-29,1990,5,29,-1.35198882599266,4.33280069200711,1.17
1990-05-30,1990,5,30,-1.35198882599266,6.23908195455253,2.34
1990-05-31,1990,5,31,-1.35198882599266,9.09850384837067,0
1990-06-01,1990,6,1,-7.89277776483507,9.12301004578916,30
1990-06-02,1990,6,2,-8.87909726985744,4.35730688942561,34
1990-06-03,1990,6,3,-0.988541229678436,10.0761506770619,0
1990-06-04,1990,6,4,5.9156953054782,13.8887132021527,0
1990-06-05,1990,6,5,4.92937580045582,14.8418538334254,0
1990-06-06,1990,6,6,4.92937580045582,14.8418538334254,0
1990-06-07,1990,6,7,4.92937580045582,12.93557257088,0
1990-06-08,1990,6,8,3.94305629543345,14.8418538334254,0
1990-06-09,1990,6,9,5.9156953054782,16.7481350959708,0
1990-06-10,1990,6,10,3.94305629543345,12.93557257088,0
1990-06-11,1990,6,11,2.95673679041107,13.8887132021527,1
1990-06-12,1990,6,12,0.984097780366317,9.12301004578916,0
1990-06-13,1990,6,13,0.984097780366317,11.0292913083346,0
1990-06-14,1990,6,14,2.95673679041107,13.8887132021527,0
1990-06-15,1990,6,15,3.94305629543345,13.8887132021527,0
1990-06-16,1990,6,16,0.984097780366317,10.0761506770619,1
1990-06-17,1990,6,17,0.984097780366317,12.93557257088,0
1990-06-18,1990,6,18,5.9156953054782,18.6544163585163,0
1990-06-19,1990,6,19,3.94305629543345,11.9824319396073,0
1990-06-20,1990,6,20,1.97041728538869,13.8887132021527,0
1990-06-21,1990,6,21,4.92937580045582,12.93557257088,0
1990-06-22,1990,6,22,4.92937580045582,15.7949944646981,0
1990-06-23,1990,6,23,7.88833431552295,19.607556989789,0
1990-06-24,1990,6,24,9.8609733255677,19.607556989789,0
1990-06-25,1990,6,25,7.88833431552295,19.607556989789,0
1990-06-26,1990,6,26,7.88833431552295,19.607556989789,0
1990-06-27,1990,6,27,10.8472928305901,20.5606976210617,0
1990-06-28,1990,6,28,7.88833431552295,21.5138382523344,0
1990-06-29,1990,6,29,8.87465382054532,21.5138382523344,0
1990-06-30,1990,6,30,5.9156953054782,22.4669788836071,0
1990-07-01,1990,7,1,10.7809092016861,21.5854155846944,0
1990-07-02,1990,7,2,10.7809092016861,21.5854155846944,0
1990-07-03,1990,7,3,6.83563118159658,13.9602905345127,2
1990-07-04,1990,7,4,5.8493116765742,14.9134311657854,4
1990-07-05,1990,7,5,4.86299217155183,13.9602905345127,10
1990-07-06,1990,7,6,5.8493116765742,16.8197124283308,7
1990-07-07,1990,7,7,5.8493116765742,13.9602905345127,1
1990-07-08,1990,7,8,5.8493116765742,10.1477280094218,13
1990-07-09,1990,7,9,5.8493116765742,13.9602905345127,5
1990-07-10,1990,7,10,5.8493116765742,15.8665717970581,1
1990-07-11,1990,7,11,3.87667266652945,13.00714990324,4
1990-07-12,1990,7,12,2.89035316150707,11.1008686406945,0
1990-07-13,1990,7,13,2.89035316150707,13.9602905345127,0
1990-07-14,1990,7,14,3.87667266652945,13.00714990324,5
1990-07-15,1990,7,15,1.9040336564847,11.1008686406945,3
1990-07-16,1990,7,16,4.86299217155183,15.8665717970581,5
1990-07-17,1990,7,17,7.82195068661895,17.7728530596035,0
1990-07-18,1990,7,18,7.82195068661895,17.7728530596035,0
1990-07-19,1990,7,19,5.8493116765742,15.8665717970581,0
1990-07-20,1990,7,20,2.89035316150707,12.0540092719673,9
1990-07-21,1990,7,21,0.917714151462322,9.19458737814913,13
1990-07-22,1990,7,22,0.917714151462322,10.1477280094218,2
1990-07-23,1990,7,23,1.9040336564847,12.0540092719673,4
1990-07-24,1990,7,24,4.86299217155183,12.0540092719673,1
1990-07-25,1990,7,25,0.917714151462322,13.00714990324,6
1990-07-26,1990,7,26,6.83563118159658,14.9134311657854,0
1990-07-27,1990,7,27,3.87667266652945,14.9134311657854,0
1990-07-28,1990,7,28,2.89035316150707,14.9134311657854,4
1990-07-29,1990,7,29,2.89035316150707,12.0540092719673,7
1990-07-30,1990,7,30,2.89035316150707,9.19458737814913,0
1990-07-31,1990,7,31,3.87667266652945,13.9602905345127,0
1990-08-01,1990,8,1,5.30306316383569,16.1086717056,3
1990-08-02,1990,8,2,5.30306316383569,14.2023904430546,7
1990-08-03,1990,8,3,2.34410464876856,14.2023904430546,1
1990-08-04,1990,8,4,3.33042415379093,12.2961091805092,0
1990-08-05,1990,8,5,3.33042415379093,10.3898279179637,3
1990-08-06,1990,8,6,1.35778514374618,14.2023904430546,0
1990-08-07,1990,8,7,5.30306316383569,18.0149529681454,0
1990-08-08,1990,8,8,7.27570217388044,17.0618123368727,0
1990-08-09,1990,8,9,5.30306316383569,17.0618123368727,2
1990-08-10,1990,8,10,7.27570217388044,18.0149529681454,0
1990-08-11,1990,8,11,4.31674365881331,17.0618123368727,1
1990-08-12,1990,8,12,3.33042415379093,8.48354665541831,13
1990-08-13,1990,8,13,2.34410464876856,15.1555310743273,8
1990-08-14,1990,8,14,3.33042415379093,12.2961091805092,0
1990-08-15,1990,8,15,4.31674365881331,11.3429685492364,5
1990-08-16,1990,8,16,5.30306316383569,15.1555310743273,1
1990-08-17,1990,8,17,4.31674365881331,13.2492498117819,15
1990-08-18,1990,8,18,5.30306316383569,13.2492498117819,0
1990-08-19,1990,8,19,5.30306316383569,14.2023904430546,0
1990-08-20,1990,8,20,3.33042415379093,15.1555310743273,0
1990-08-21,1990,8,21,7.27570217388044,15.1555310743273,0
1990-08-22,1990,8,22,4.31674365881331,15.1555310743273,4
1990-08-23,1990,8,23,2.34410464876856,14.2023904430546,2
1990-08-24,1990,8,24,2.34410464876856,15.1555310743273,0
1990-08-25,1990,8,25,5.30306316383569,17.0618123368727,0
1990-08-26,1990,8,26,4.31674365881331,18.0149529681454,0
1990-08-27,1990,8,27,8.26202167890282,19.9212342306908,0
1990-08-28,1990,8,28,7.27570217388044,19.9212342306908,0
1990-08-29,1990,8,29,7.27570217388044,19.9212342306908,0
1990-08-30,1990,8,30,9.24834118392519,18.9680935994181,0
1990-08-31,1990,8,31,6.28938266885806,18.0149529681454,11
1990-09-01,1990,9,1,6.62102718193751,15.7895656206933,2.34
1990-09-02,1990,9,2,6.62102718193751,17.6958468832387,6.63
1990-09-03,1990,9,3,6.62102718193751,17.6958468832387,0.39
1990-09-04,1990,9,4,6.62102718193751,16.742706251966,0
1990-09-05,1990,9,5,5.63470767691513,15.7895656206933,1.17
1990-09-06,1990,9,6,4.64838817189276,14.8364249894205,1.56
1990-09-07,1990,9,7,3.66206866687038,12.9301437268751,0
1990-09-08,1990,9,8,4.64838817189276,14.8364249894205,0.78
1990-09-09,1990,9,9,4.64838817189276,13.8832843581478,0
1990-09-10,1990,9,10,3.66206866687038,14.8364249894205,0
1990-09-11,1990,9,11,3.66206866687038,16.742706251966,0
1990-09-12,1990,9,12,5.63470767691513,18.6489875145114,0
1990-09-13,1990,9,13,1.68942965682563,19.6021281457841,0
1990-09-14,1990,9,14,2.675749161848,19.6021281457841,0
1990-09-15,1990,9,15,5.63470767691513,18.6489875145114,0.39
1990-09-16,1990,9,16,2.675749161848,11.0238624643297,0.78
1990-09-17,1990,9,17,1.68942965682563,7.21129993923886,1.95
1990-09-18,1990,9,18,1.68942965682563,9.11758120178428,3.12
1990-09-19,1990,9,19,0.703110151803251,8.16444057051157,0
1990-09-20,1990,9,20,0.703110151803251,9.11758120178428,0.39
1990-09-21,1990,9,21,-0.283209353219125,10.070721833057,0
1990-09-22,1990,9,22,-1.2695288582415,11.0238624643297,0
1990-09-23,1990,9,23,-0.283209353219125,13.8832843581478,0
1990-09-24,1990,9,24,3.66206866687038,14.8364249894205,0
1990-09-25,1990,9,25,2.675749161848,13.8832843581478,0
1990-09-26,1990,9,26,0.703110151803251,11.9770030956024,0
1990-09-27,1990,9,27,-0.283209353219125,11.0238624643297,0
1990-09-28,1990,9,28,-0.283209353219125,5.30501867669344,2.34
1990-09-29,1990,9,29,-0.283209353219125,5.30501867669344,3.12
1990-09-30,1990,9,30,0.703110151803251,11.0238624643297,0
1990-10-01,1990,10,1,0.64229328042219,11.8069558441852,0
1990-10-02,1990,10,2,-4.28930424468969,5.13497142527623,1.56
1990-10-03,1990,10,3,-7.24826275975682,-0.583872362360029,0.39
1990-10-04,1990,10,4,-3.30298473966731,7.99439331909436,0
1990-10-05,1990,10,5,1.62861278544457,10.8538152129125,0
1990-10-06,1990,10,6,-5.27562374971207,8.94753395036707,0.39
1990-10-07,1990,10,7,-6.26194325473444,5.13497142527623,3.12
1990-10-08,1990,10,8,-13.1661797898911,-4.39643488745087,2.73
1990-10-09,1990,10,9,-13.1661797898911,-4.39643488745087,4.29
1990-10-10,1990,10,10,-6.26194325473444,3.22869016273081,1.56
1990-10-11,1990,10,11,-8.2345822647792,0.369268268912681,0.39
1990-10-12,1990,10,12,-8.2345822647792,2.2755495314581,0
1990-10-13,1990,10,13,-3.30298473966731,5.13497142527623,0
1990-10-14,1990,10,14,-6.26194325473444,4.18183079400352,0
1990-10-15,1990,10,15,-1.33034572962256,7.04125268782165,0
1990-10-16,1990,10,16,-7.24826275975682,7.99439331909436,1.17
1990-10-17,1990,10,17,-13.1661797898911,-4.39643488745087,6.63
1990-10-18,1990,10,18,-8.2345822647792,3.22869016273081,0
1990-10-19,1990,10,19,-5.27562374971207,3.22869016273081,0
1990-10-20,1990,10,20,-13.1661797898911,-3.44329425617816,3.51
1990-10-21,1990,10,21,-14.1524992949135,-2.49015362490545,3.51
1990-10-22,1990,10,22,-5.27562374971207,1.32240890018539,1.56
1990-10-23,1990,10,23,-6.26194325473444,-0.583872362360029,1.17
1990-10-24,1990,10,24,-5.27562374971207,3.22869016273081,0
1990-10-25,1990,10,25,-2.31666523464494,7.99439331909436,0
1990-10-26,1990,10,26,-0.344026224600186,5.13497142527623,0
1990-10-27,1990,10,27,-6.26194325473444,7.04125268782165,0
1990-10-28,1990,10,28,0.64229328042219,7.04125268782165,0
1990-10-29,1990,10,29,-0.344026224600186,6.08811205654894,0
1990-10-30,1990,10,30,-0.344026224600186,7.04125268782165,0
1990-10-31,1990,10,31,-2.31666523464494,6.08811205654894,0
1990-11-01,1990,11,1,-6.80075538593735,2.26126052284112,0.39
1990-11-02,1990,11,2,-14.6913114261164,-3.45758326479514,1.95
1990-11-03,1990,11,3,-16.6639504361611,-7.27014578988598,0.78
1990-11-04,1990,11,4,-13.704991921094,-6.31700515861327,2.34
1990-11-05,1990,11,5,-10.7460334060269,-5.36386452734056,3.12
1990-11-06,1990,11,6,-20.6092284562506,-9.17642705243141,3.12
1990-11-07,1990,11,7,-19.6229089512282,-3.45758326479514,3.12
1990-11-08,1990,11,8,-12.7186724160716,-7.27014578988598,21.06
1990-11-09,1990,11,9,-11.7323529110492,-4.41072389606785,6.63
1990-11-10,1990,11,10,-7.78707489095972,-0.598161370977011,5.07
1990-11-11,1990,11,11,-5.81443588091497,5.12068241665925,0
1990-11-12,1990,11,12,-4.8281163758926,8.93324494175009,0
1990-11-13,1990,11,13,-1.86915786082547,6.07382304793196,0
1990-11-14,1990,11,14,0.103481149219284,6.07382304793196,0
1990-11-15,1990,11,15,-4.8281163758926,2.26126052284112,0
1990-11-16,1990,11,16,-4.8281163758926,5.12068241665925,0
1990-11-17,1990,11,17,-4.8281163758926,2.26126052284112,0
1990-11-18,1990,11,18,-5.81443588091497,-0.598161370977011,0
1990-11-19,1990,11,19,-4.8281163758926,2.26126052284112,0
1990-11-20,1990,11,20,-12.7186724160716,2.26126052284112,1.17
1990-11-21,1990,11,21,-18.6365894462059,-12.0358489462495,8.19
1990-11-22,1990,11,22,-15.6776309311387,-6.31700515861327,3.9
1990-11-23,1990,11,23,-9.75971390100448,-1.55130200224972,0
1990-11-24,1990,11,24,-4.8281163758926,4.16754178538654,0
1990-11-25,1990,11,25,-4.8281163758926,5.12068241665925,0
1990-11-26,1990,11,26,-12.7186724160716,-1.55130200224972,1.17
1990-11-27,1990,11,27,-19.6229089512282,-12.0358489462495,6.24
1990-11-28,1990,11,28,-19.6229089512282,-11.0827083149768,11.7
1990-11-29,1990,11,29,-15.6776309311387,-3.45758326479514,0
1990-11-30,1990,11,30,-10.7460334060269,-2.50444263352243,0
1990-12-01,1990,12,1,-13.2885255810293,-6.38454495997387,0
1990-12-02,1990,12,2,-23.151720631253,-10.1971074850647,15.99
1990-12-03,1990,12,3,-23.151720631253,-6.38454495997387,6.24
1990-12-04,1990,12,4,-11.3158865709845,0.287439458935102,0
1990-12-05,1990,12,5,-15.261164591074,-4.47826369742845,0.78
1990-12-06,1990,12,6,-19.2064426111635,-8.29082622251929,1.17
1990-12-07,1990,12,7,-12.3022060760069,-2.57198243488303,0
1990-12-08,1990,12,8,-8.35692805591741,-2.57198243488303,0
1990-12-09,1990,12,9,-8.35692805591741,0.287439458935102,0
1990-12-10,1990,12,10,-5.39796954085028,3.14686135275323,0
1990-12-11,1990,12,11,-6.38428904587265,1.24058009020781,0
1990-12-12,1990,12,12,-9.34324756093978,-4.47826369742845,0.39
1990-12-13,1990,12,13,-10.3295670659622,-6.38454495997387,1.95
1990-12-14,1990,12,14,-22.1654011262307,-6.38454495997387,11.31
1990-12-15,1990,12,15,-22.1654011262307,-8.29082622251929,10.53
1990-12-16,1990,12,16,-15.261164591074,-6.38454495997387,0.39
1990-12-17,1990,12,17,-19.2064426111635,-13.0565293788828,1.95
1990-12-18,1990,12,18,-18.2201231061412,-13.0565293788828,6.63
1990-12-19,1990,12,19,-16.2474840960964,-9.243966853792,2.73
1990-12-20,1990,12,20,-20.1927621161859,-13.0565293788828,1.17
1990-12-21,1990,12,21,-28.0833181563649,-18.7753731665191,0.78
1990-12-22,1990,12,22,-30.0559571664097,-25.4473575854281,2.73
1990-12-23,1990,12,23,-33.0149156814768,-21.6347950603372,8.97
1990-12-24,1990,12,24,-24.1380401362754,-15.915951272701,9.75
1990-12-25,1990,12,25,-22.1654011262307,-16.8690919039737,3.12
1990-12-26,1990,12,26,-21.1790816212083,-15.915951272701,1.95
1990-12-27,1990,12,27,-20.1927621161859,-6.38454495997387,0.78
1990-12-28,1990,12,28,-13.2885255810293,-4.47826369742845,0
1990-12-29,1990,12,29,-23.151720631253,-11.1502481163374,1.95
1990-12-30,1990,12,30,-26.1106791463202,-9.243966853792,30.81
1990-12-31,1990,12,31,-14.2748450860517,-6.38454495997387,1.95
1991-01-01,1991,1,1,-11.3395442035893,-5.3788076817267,0
1991-01-02,1991,1,2,-11.3395442035893,-4.42566705045399,0
1991-01-03,1991,1,3,-9.36690519354453,-3.47252641918128,0.39
1991-01-04,1991,1,4,-10.3532246985669,-2.51938578790857,1.56
1991-01-05,1991,1,5,-13.312183213634,-6.33194831299941,0
1991-01-06,1991,1,6,-13.312183213634,-3.47252641918128,0
1991-01-07,1991,1,7,-12.3258637086117,-6.33194831299941,0
1991-01-08,1991,1,8,-14.2985027186564,-10.1445108380903,1.17
1991-01-09,1991,1,9,-12.3258637086117,-0.613104525363149,3.51
1991-01-10,1991,1,10,-14.2985027186564,-8.23822957554483,0
1991-01-11,1991,1,11,-15.2848222236788,-11.097651469363,5.46
1991-01-12,1991,1,12,-12.3258637086117,-6.33194831299941,10.14
1991-01-13,1991,1,13,-10.3532246985669,-6.33194831299941,5.46
1991-01-14,1991,1,14,-13.312183213634,-8.23822957554483,3.12
1991-01-15,1991,1,15,-13.312183213634,-9.19137020681754,2.34
1991-01-16,1991,1,16,-14.2985027186564,-10.1445108380903,1.56
1991-01-17,1991,1,17,-15.2848222236788,-9.19137020681754,0.78
1991-01-18,1991,1,18,-12.3258637086117,1.29317673718227,0
1991-01-19,1991,1,19,-15.2848222236788,-4.42566705045399,0
1991-01-20,1991,1,20,-20.2164197487907,-13.0039327319084,4.29
1991-01-21,1991,1,21,-20.2164197487907,-9.19137020681754,1.17
1991-01-22,1991,1,22,-18.2437807387459,-10.1445108380903,6.63
1991-01-23,1991,1,23,-20.2164197487907,-13.9570733631811,7.41
1991-01-24,1991,1,24,-20.2164197487907,-13.9570733631811,14.04
1991-01-25,1991,1,25,-20.2164197487907,-15.8633546257265,1.95
1991-01-26,1991,1,26,-17.2574612337235,-12.0507921006357,1.56
1991-01-27,1991,1,27,-17.2574612337235,-13.0039327319084,6.63
1991-01-28,1991,1,28,-16.2711417287012,-11.097651469363,0
1991-01-29,1991,1,29,-21.202739253813,-13.9570733631811,1.95
1991-01-30,1991,1,30,-19.2301002437683,-11.097651469363,1.17
1991-01-31,1991,1,31,-12.3258637086117,-4.42566705045399,0
1991-02-01,1991,2,1,-8.95320787495685,1.84844084839465,0
1991-02-02,1991,2,2,-7.96688836993448,1.84844084839465,0
1991-02-03,1991,2,3,-9.93952737997923,-3.87040293924162,0
1991-02-04,1991,2,4,-11.912166390024,-1.01098104542349,0
1991-02-05,1991,2,5,-6.9805688649121,1.84844084839465,0
1991-02-06,1991,2,6,-10.9258468850016,-2.91726230796891,0
1991-02-07,1991,2,7,-6.9805688649121,1.84844084839465,0
1991-02-08,1991,2,8,-9.93952737997923,0.895300217121935,0
1991-02-09,1991,2,9,-13.8848054000687,0.895300217121935,0
1991-02-10,1991,2,10,-8.95320787495685,-1.01098104542349,0
1991-02-11,1991,2,11,-7.96688836993448,-1.01098104542349,0
1991-02-12,1991,2,12,-9.93952737997923,-2.91726230796891,0
1991-02-13,1991,2,13,-11.912166390024,-8.63610609560517,0.39
1991-02-14,1991,2,14,-12.8984858950464,-6.72982483305975,0
1991-02-15,1991,2,15,-7.96688836993448,-3.87040293924162,29.25
1991-02-16,1991,2,16,-6.9805688649121,-3.87040293924162,3.12
1991-02-17,1991,2,17,-14.8711249050911,-4.82354357051433,2.73
1991-02-18,1991,2,18,-15.8574444101135,-9.58924672687788,8.97
1991-02-19,1991,2,19,-17.8300834201582,-8.63610609560517,5.07
1991-02-20,1991,2,20,-10.9258468850016,-6.72982483305975,11.7
1991-02-21,1991,2,21,-9.93952737997923,-3.87040293924162,5.07
1991-02-22,1991,2,22,-7.96688836993448,-1.01098104542349,5.85
1991-02-23,1991,2,23,-9.93952737997923,-3.87040293924162,0
1991-02-24,1991,2,24,-17.8300834201582,-8.63610609560517,0
1991-02-25,1991,2,25,-18.8164029251806,-11.4955279894233,0
1991-02-26,1991,2,26,-16.8437639151359,-7.68296546433246,1.17
1991-02-27,1991,2,27,-14.8711249050911,-6.72982483305975,0.39
1991-02-28,1991,2,28,-9.93952737997923,-2.91726230796891,0.39
1991-03-01,1991,3,1,-9.48881216147384,-2.18578300875076,2.73
1991-03-02,1991,3,2,-10.4751316664962,-5.9983455338416,3.51
1991-03-03,1991,3,3,-10.4751316664962,-4.09206427129618,4.68
1991-03-04,1991,3,4,-7.51617315142909,-1.23264237747805,3.9
1991-03-05,1991,3,5,-12.447770676541,-2.18578300875076,3.51
1991-03-06,1991,3,6,-19.3520072116976,-11.7171893214779,12.87
1991-03-07,1991,3,7,-19.3520072116976,-13.6234705840233,2.34
1991-03-08,1991,3,8,-17.3793682016528,-12.6703299527506,1.56
1991-03-09,1991,3,9,-16.3930486966305,-3.13892364002347,13.65
1991-03-10,1991,3,10,-7.51617315142909,-2.18578300875076,0
1991-03-11,1991,3,11,-10.4751316664962,-0.279501746205342,0.78
1991-03-12,1991,3,12,-14.4204096865857,-7.90462679638703,0
1991-03-13,1991,3,13,-15.4067291916081,-4.09206427129618,0
1991-03-14,1991,3,14,-14.4204096865857,-5.9983455338416,0
1991-03-15,1991,3,15,-13.4340901815633,-6.95148616511432,0
1991-03-16,1991,3,16,-12.447770676541,-5.04520490256889,0
1991-03-17,1991,3,17,-12.447770676541,-6.95148616511432,0
1991-03-18,1991,3,18,-10.4751316664962,0.673638885067368,0
1991-03-19,1991,3,19,-9.48881216147384,1.62677951634008,8.97
1991-03-20,1991,3,20,-11.4614511715186,-6.95148616511432,0
1991-03-21,1991,3,21,-12.447770676541,-3.13892364002347,25.35
1991-03-22,1991,3,22,-12.447770676541,-7.90462679638703,8.19
1991-03-23,1991,3,23,-12.447770676541,-3.13892364002347,9.75
1991-03-24,1991,3,24,-8.50249265645146,1.62677951634008,2.34
1991-03-25,1991,3,25,-6.52985364640671,1.62677951634008,3.9
1991-03-26,1991,3,26,-11.4614511715186,-3.13892364002347,0.78
1991-03-27,1991,3,27,-13.4340901815633,-9.81090805893244,12.87
1991-03-28,1991,3,28,-14.4204096865857,-6.95148616511432,6.63
1991-03-29,1991,3,29,-11.4614511715186,-6.95148616511432,7.02
1991-03-30,1991,3,30,-15.4067291916081,-6.95148616511432,3.51
1991-03-31,1991,3,31,-9.48881216147384,0.673638885067368,5.46
1991-04-01,1991,4,1,-7.12101744801325,6.66728582655989,0
1991-04-02,1991,4,2,-5.1483784379685,2.85472330146905,0
1991-04-03,1991,4,3,-7.12101744801325,2.85472330146905,0
1991-04-04,1991,4,4,-7.12101744801325,3.80786393274176,0
1991-04-05,1991,4,5,-2.18941992290137,5.71414519528718,0
1991-04-06,1991,4,6,-0.216780912856619,6.66728582655989,0
1991-04-07,1991,4,7,-8.10733695303563,4.76100456401447,0
1991-04-08,1991,4,8,-12.0526149731251,-5.72354237998535,0.78
1991-04-09,1991,4,9,-15.9978929932146,-4.77040174871264,0
1991-04-10,1991,4,10,-12.0526149731251,-0.00469859234908587,2.34
1991-04-11,1991,4,11,-13.0389344781475,-6.67668301125806,0.39
1991-04-12,1991,4,12,-14.0252539831699,-2.86412048616722,9.75
1991-04-13,1991,4,13,-15.9978929932146,-7.62982364253077,0
1991-04-14,1991,4,14,-14.0252539831699,1.90158267019633,10.14
1991-04-15,1991,4,15,-8.10733695303563,2.85472330146905,1.17
1991-04-16,1991,4,16,-4.16205893294612,4.76100456401447,0
1991-04-17,1991,4,17,-5.1483784379685,4.76100456401447,0
1991-04-18,1991,4,18,-9.093656458058,-0.00469859234908587,0
1991-04-19,1991,4,19,-9.093656458058,-0.957839223621796,0
1991-04-20,1991,4,20,-8.10733695303563,0.948442038923624,0
1991-04-21,1991,4,21,-8.10733695303563,-2.86412048616722,0
1991-04-22,1991,4,22,-9.093656458058,0.948442038923624,0
1991-04-23,1991,4,23,-7.12101744801325,-0.00469859234908587,5.07
1991-04-24,1991,4,24,-7.12101744801325,1.90158267019633,0
1991-04-25,1991,4,25,-10.0799759630804,3.80786393274176,0
1991-04-26,1991,4,26,-15.0115734881923,-6.67668301125806,0
1991-04-27,1991,4,27,-15.0115734881923,-5.72354237998535,0
1991-04-28,1991,4,28,-15.0115734881923,-4.77040174871264,0
1991-04-29,1991,4,29,-11.0662954681028,-4.77040174871264,0
1991-04-30,1991,4,30,-12.0526149731251,-4.77040174871264,33.15
1991-05-01,1991,5,1,-9.24254486617167,3.3796600607344,0.78
1991-05-02,1991,5,2,-6.28358635110454,5.28594132327982,0
1991-05-03,1991,5,3,-7.26990585612692,0.520238166916271,0
1991-05-04,1991,5,4,-9.24254486617167,-1.38604309562915,3.51
1991-05-05,1991,5,5,-10.228864371194,-4.24546498944728,2.73
1991-05-06,1991,5,6,-6.28358635110454,1.47337879818898,0
1991-05-07,1991,5,7,-4.31094734105979,3.3796600607344,0
1991-05-08,1991,5,8,-2.33830833101504,11.9579257421888,0
1991-05-09,1991,5,9,6.53856721418635,11.9579257421888,0
1991-05-10,1991,5,10,1.60696968907447,11.9579257421888,0
1991-05-11,1991,5,11,1.60696968907447,11.9579257421888,0
1991-05-12,1991,5,12,-6.28358635110454,5.28594132327982,0
1991-05-13,1991,5,13,-3.32462783603741,11.0047851109161,0
1991-05-14,1991,5,14,0.620650184052093,11.9579257421888,0
1991-05-15,1991,5,15,-4.31094734105979,5.28594132327982,0
1991-05-16,1991,5,16,-4.31094734105979,6.23908195455253,0
1991-05-17,1991,5,17,-3.32462783603741,13.8642070047342,0
1991-05-18,1991,5,18,-0.365669320970283,8.14536321709795,0
1991-05-19,1991,5,19,0.620650184052093,11.0047851109161,0
1991-05-20,1991,5,20,1.60696968907447,9.09850384837067,0
1991-05-21,1991,5,21,1.60696968907447,10.0516444796434,15.6
1991-05-22,1991,5,22,0.620650184052093,8.14536321709795,1.95
1991-05-23,1991,5,23,-0.365669320970283,6.23908195455253,0.78
1991-05-24,1991,5,24,-1.35198882599266,5.28594132327982,2.73
1991-05-25,1991,5,25,-0.365669320970283,11.9579257421888,0.39
1991-05-26,1991,5,26,-0.365669320970283,11.0047851109161,0
1991-05-27,1991,5,27,-0.365669320970283,7.19222258582524,0
1991-05-28,1991,5,28,-0.365669320970283,11.0047851109161,0
1991-05-29,1991,5,29,-2.33830833101504,11.0047851109161,0
1991-05-30,1991,5,30,0.620650184052093,10.0516444796434,0
1991-05-31,1991,5,31,-1.35198882599266,6.23908195455253,4.29
1991-06-01,1991,6,1,-0.988541229678436,5.31044752069832,16
1991-06-02,1991,6,2,-0.988541229678436,4.35730688942561,20
1991-06-03,1991,6,3,-1.97486073470081,3.4041662581529,2
1991-06-04,1991,6,4,-0.00222172465605952,10.0761506770619,1
