LTER_site,local_site,date,doy,year,month,day,precipitation.mm,flag.1,flag.2,source.station,pvalue,rsquared,x.obs.in.regression,regression.equation,raw_ppt_tot,raw_qdays
NWT,D1,1958-05-30,150,1958,5,30,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-05-31,151,1958,5,31,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-06-01,152,1958,6,1,0,D,D,50183,0.009122172,0.154501281,43,y=0.171496854675872x+1.44866760570293,NA,NA
NWT,D1,1958-06-02,153,1958,6,2,0,D,D,53113,0.013953126,0.291745826,20,y=0.340283124806785x+1.12675737603273,NA,NA
NWT,D1,1958-06-03,154,1958,6,3,0,D,D,53113,0.001002122,0.501745395,18,y=0.485482583671527x+0.900062014759376,NA,NA
NWT,D1,1958-06-04,155,1958,6,4,0,E,D,53113,0.080916046,0.159650642,20,y=0.233465747487566x+1.29295329033735,NA,NA
NWT,D1,1958-06-05,156,1958,6,5,7.652878203,D,D,53113,0.005382911,0.341744794,21,y=0.317830773429407x+1.49547922036635,NA,NA
NWT,D1,1958-06-06,157,1958,6,6,1.257121797,D,D,53113,0.004586441,0.300100753,25,y=0.344864053583456x+1.27332144133815,NA,NA
NWT,D1,1958-06-07,158,1958,6,7,0,D,D,53113,0.004888974,0.258201003,29,y=0.353539022627597x+1.29133716395138,NA,NA
NWT,D1,1958-06-08,159,1958,6,8,0,D,D,50183,9.47e-5,0.30121532,45,y=0.28583982906803x+1.33717134185146,NA,NA
NWT,D1,1958-06-09,160,1958,6,9,0,D,D,50183,4.10997e-4,0.25440907,45,y=0.256429187873627x+1.34054028463144,NA,NA
NWT,D1,1958-06-10,161,1958,6,10,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-06-11,162,1958,6,11,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-06-12,163,1958,6,12,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-06-13,164,1958,6,13,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-06-14,165,1958,6,14,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-06-15,166,1958,6,15,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-06-16,167,1958,6,16,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-06-17,168,1958,6,17,0,D,D,53113,0.014858454,0.274115865,21,y=0.31959872780548x+1.14572529532829,NA,NA
NWT,D1,1958-06-18,169,1958,6,18,0,D,D,52759,2.31092e-4,0.278634675,44,y=0.303007607201306x+1.24449470394221,NA,NA
NWT,D1,1958-06-19,170,1958,6,19,2.581833733,D,D,52759,2.38285e-4,0.316231925,38,y=0.320398310334398x+1.15364755720123,NA,NA
NWT,D1,1958-06-20,171,1958,6,20,2.257918358,D,D,52759,0.00259463,0.250144281,34,y=0.329484491989496x+1.13797424466887,NA,NA
NWT,D1,1958-06-21,172,1958,6,21,0,D,D,53500,6.50042e-4,0.23927425,45,y=0.322491348207523x+1.07284685238248,NA,NA
NWT,D1,1958-06-22,173,1958,6,22,0,D,D,53496,2.39356e-4,0.283258725,43,y=0.340974960297482x+1.2880466302879,NA,NA
NWT,D1,1958-06-23,174,1958,6,23,3.179247909,D,D,53496,9.09117e-4,0.219023226,47,y=0.326363538986334x+1.25797548406971,NA,NA
NWT,D1,1958-06-24,175,1958,6,24,4.791371885,D,D,53500,0.002085417,0.184266077,49,y=0.28470905144054x+1.13718066663157,NA,NA
NWT,D1,1958-06-25,176,1958,6,25,9.449559459,D,D,53500,0.013360959,0.123312214,49,y=0.234504379462931x+1.20728545262767,NA,NA
NWT,D1,1958-06-26,177,1958,6,26,5.361068657,D,D,53500,0.025290647,0.096134412,52,y=0.206596660323742x+1.31206332958554,NA,NA
NWT,D1,1958-06-27,178,1958,6,27,0,D,D,52759,0.025436296,0.124657549,40,y=0.217026491096623x+1.1758226187794,NA,NA
NWT,D1,1958-06-28,179,1958,6,28,0,D,D,52759,0.001387123,0.269762283,35,y=0.3257605541801x+1.11727598969846,NA,NA
NWT,D1,1958-06-29,180,1958,6,29,0,D,D,52759,0.002107271,0.233707332,38,y=0.302151740152598x+1.10684991196136,NA,NA
NWT,D1,1958-06-30,181,1958,6,30,0,D,D,52759,0.001003023,0.283088466,35,y=0.332716322841049x+1.05724758171964,NA,NA
NWT,D1,1958-07-01,182,1958,7,1,0,D,D,52759,6.58921e-4,0.292580695,36,y=0.319850286014501x+1.11703078767368,NA,NA
NWT,D1,1958-07-02,183,1958,7,2,0,D,D,52759,1.71931e-4,0.335617642,37,y=0.352072749597678x+1.06042339201532,NA,NA
NWT,D1,1958-07-03,184,1958,7,3,0,D,D,52759,0.005163116,0.232790344,32,y=0.266487793436978x+1.03022646614731,NA,NA
NWT,D1,1958-07-04,185,1958,7,4,0,D,D,52759,0.002194889,0.288814176,30,y=0.313617197334103x+1.12079498171512,NA,NA
NWT,D1,1958-07-05,186,1958,7,5,3.826874617,D,D,52759,0.007555167,0.202635448,34,y=0.270941640935694x+1.20443883878379,NA,NA
NWT,D1,1958-07-06,187,1958,7,6,4.353125383,D,D,50183,0.026642136,0.140279857,35,y=0.208533901696163x+1.25598013247553,NA,NA
NWT,D1,1958-07-07,188,1958,7,7,0,D,D,50183,0.006864547,0.181397562,39,y=0.238372988974911x+1.20835909949385,NA,NA
NWT,D1,1958-07-08,189,1958,7,8,0.818,E,D,53113,0.829577277,0.002982992,18,y=-0.0330520798071853x+1.05207045335659,NA,NA
NWT,D1,1958-07-09,190,1958,7,9,0,E,D,53113,0.837723805,0.003100102,16,y=0.0307707548954273x+1.24826036602575,NA,NA
NWT,D1,1958-07-10,191,1958,7,10,0,E,D,53113,0.485159697,0.030927723,18,y=0.0902256867615565x+1.22010147546771,NA,NA
NWT,D1,1958-07-11,192,1958,7,11,0,D,D,53113,0.048061867,0.250998218,16,y=0.227507116618093x+1.01694623083162,NA,NA
NWT,D1,1958-07-12,193,1958,7,12,0,D,D,53113,0.049025499,0.266108624,15,y=0.254089544998708x+1.02452600804429,NA,NA
NWT,D1,1958-07-13,194,1958,7,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NWT,D1,1958-07-14,195,1958,7,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NWT,D1,1958-07-15,196,1958,7,15,0,D,D,50183,0.049553904,0.105737124,37,y=0.13968124105503x+1.2827401547003,NA,NA
NWT,D1,1958-07-16,197,1958,7,16,2.187808594,D,D,53500,0.026212245,0.056159534,88,y=0.142228069840387x+1.25007544941128,NA,NA
NWT,D1,1958-07-17,198,1958,7,17,0,D,D,50183,0.029371919,0.12189333,39,y=0.154726479530127x+1.25815204928014,NA,NA
NWT,D1,1958-07-18,199,1958,7,18,6.285570347,E,D,53113,0.116263532,0.147010091,18,y=0.179706943593815x+1.50700762599278,NA,NA
NWT,D1,1958-07-19,200,1958,7,19,0,E,D,53113,0.066104551,0.158920162,22,y=0.19018949725009x+1.43924692742106,NA,NA
NWT,D1,1958-07-20,201,1958,7,20,2.134471833,D,D,53113,0.026650324,0.188566658,26,y=0.277034042098922x+1.33361297209818,NA,NA
NWT,D1,1958-07-21,202,1958,7,21,5.752149226,D,D,53113,0.003466707,0.29422202,27,y=0.33905665183849x+1.28645752575476,NA,NA
NWT,D1,1958-07-22,203,1958,7,22,0,D,D,53113,9.27762e-4,0.3725983,26,y=0.40833689066568x+1.20153437552696,NA,NA
NWT,D1,1958-07-23,204,1958,7,23,0,D,D,53113,8.83253e-4,0.416462994,23,y=0.429460282382263x+1.24087434665036,NA,NA
NWT,D1,1958-07-24,205,1958,7,24,0,D,D,53113,0.001391868,0.364648551,25,y=0.39270412129005x+1.21687358572258,NA,NA
NWT,D1,1958-07-25,206,1958,7,25,2.036620103,D,D,53113,0.001557649,0.401041221,22,y=0.406633329934636x+1.11358320986472,NA,NA
NWT,D1,1958-07-26,207,1958,7,26,0,D,D,53113,0.006520008,0.360977411,19,y=0.354706288469514x+1.13454581355007,NA,NA
NWT,D1,1958-07-27,208,1958,7,27,11.8693799,D,D,53113,0.02643018,0.305355143,16,y=0.292859314634505x+1.26741819316107,NA,NA
NWT,D1,1958-07-28,209,1958,7,28,0,D,D,53496,6.51025e-4,0.114595124,98,y=0.232336878221257x+1.16409791211218,NA,NA
NWT,D1,1958-07-29,210,1958,7,29,0,D,D,53113,0.019186183,0.333339783,16,y=0.332522879096166x+1.18705221953326,NA,NA
NWT,D1,1958-07-30,211,1958,7,30,1.31014843,D,D,53113,0.016237236,0.310746256,18,y=0.294470026443848x+1.27360982434726,NA,NA
NWT,D1,1958-07-31,212,1958,7,31,1.14385157,D,D,53113,0.012618346,0.348393541,17,y=0.2936075759799x+1.34079967520587,NA,NA
NWT,D1,1958-08-01,213,1958,8,1,0,D,D,53113,0.010122941,0.346849236,18,y=0.277436686148741x+1.32405275397873,NA,NA
NWT,D1,1958-08-02,214,1958,8,2,0,D,D,53113,0.007232107,0.3374649,20,y=0.314507812611663x+1.42480898229347,NA,NA
NWT,D1,1958-08-03,215,1958,8,3,0,D,D,53113,0.008246342,0.344487993,19,y=0.285081778824392x+1.34147238636579,NA,NA
NWT,D1,1958-08-04,216,1958,8,4,0.899,D,D,53113,0.028657144,0.2808654,17,y=0.303340165623532x+1.53910608546383,NA,NA
NWT,D1,1958-08-05,217,1958,8,5,0,D,D,53113,0.035280174,0.263007506,17,y=0.294950269983756x+1.51252484424143,NA,NA
NWT,D1,1958-08-06,218,1958,8,6,0,D,D,53496,0.015310612,0.067220611,87,y=0.175570155957662x+1.23588648792837,NA,NA
NWT,D1,1958-08-07,219,1958,8,7,0,D,D,52759,0.002253923,0.142898238,63,y=0.203210170569502x+1.1849498415552,NA,NA
NWT,D1,1958-08-08,220,1958,8,8,0,D,D,52759,0.009778901,0.10610563,62,y=0.169429581371486x+1.19835207673526,NA,NA
NWT,D1,1958-08-09,221,1958,8,9,0,D,D,52759,0.002928651,0.13820874,62,y=0.193005600559136x+1.28000376681271,NA,NA
NWT,D1,1958-08-10,222,1958,8,10,3.577387462,D,D,50183,0.021262378,0.112366372,47,y=0.168516226930414x+1.14898119956456,NA,NA
NWT,D1,1958-08-11,223,1958,8,11,3.614612538,D,D,50183,0.010536668,0.145807066,44,y=0.183645740023575x+1.2545367170923,NA,NA
NWT,D1,1958-08-12,224,1958,8,12,2.187256944,D,D,52759,1.14012e-4,0.183351684,76,y=0.26177363764023x+1.25454873108895,NA,NA
NWT,D1,1958-08-13,225,1958,8,13,2.232608928,D,D,52759,1.4e-5,0.229118044,75,y=0.295309488584242x+1.27303431343032,NA,NA
NWT,D1,1958-08-14,226,1958,8,14,1.23891747,D,D,52759,0.00144766,0.135791598,72,y=0.240660621609834x+1.26116804954985,NA,NA
NWT,D1,1958-08-15,227,1958,8,15,0,D,D,52759,0.002452075,0.11735483,76,y=0.217151089765052x+1.19087744130685,NA,NA
NWT,D1,1958-08-16,228,1958,8,16,1.605301428,D,D,52759,0.006255916,0.097959486,75,y=0.207158086758948x+1.09444019044044,NA,NA
NWT,D1,1958-08-17,229,1958,8,17,1.842490865,D,D,53113,0.040550689,0.305064638,14,y=0.290979013997293x+1.3788596339523,NA,NA
NWT,D1,1958-08-18,230,1958,8,18,4.378424364,D,D,53113,0.003402408,0.524428754,14,y=0.410508203750343x+1.28855183599866,NA,NA
NWT,D1,1958-08-19,231,1958,8,19,2.376658328,D,D,53113,0.005578613,0.486112307,14,y=0.399422674937354x+1.27988323367118,NA,NA
NWT,D1,1958-08-20,232,1958,8,20,0,D,D,53113,0.001011229,0.54978082,16,y=0.440465441751521x+1.2269466537662,NA,NA
NWT,D1,1958-08-21,233,1958,8,21,0,D,D,53113,9.72407e-4,0.579867236,15,y=0.426551854450169x+1.25307000274677,NA,NA
NWT,D1,1958-08-22,234,1958,8,22,11.45731378,D,D,53113,0.001009403,0.607811497,14,y=0.437100113466731x+1.26042903690169,NA,NA
NWT,D1,1958-08-23,235,1958,8,23,5.94402789,D,D,53113,5.76252e-4,0.641498273,14,y=0.461045710488957x+1.21942731856061,NA,NA
NWT,D1,1958-08-24,236,1958,8,24,0,E,D,50183,0.222912869,0.05881411,27,y=0.129898816133806x+1.27912388866898,NA,NA
NWT,D1,1958-08-25,237,1958,8,25,0,E,D,52759,0.342505345,0.018036799,52,y=0.088503611321589x+1.00629500352045,NA,NA
NWT,D1,1958-08-26,238,1958,8,26,0,E,D,52759,0.064035777,0.072597037,48,y=0.167251698635597x+1.11591675890674,NA,NA
NWT,D1,1958-08-27,239,1958,8,27,0,E,D,53113,0.109155719,0.19970653,14,y=0.285890781616598x+1.0319944915033,NA,NA
NWT,D1,1958-08-28,240,1958,8,28,2.250496207,E,D,53113,0.268151719,0.093336763,15,y=0.179568121281131x+1.08867040165735,NA,NA
NWT,D1,1958-08-29,241,1958,8,29,1.345503793,D,D,53500,0.036234157,0.061154752,72,y=0.153121027315994x+0.997188863601675,NA,NA
NWT,D1,1958-08-30,242,1958,8,30,0,D,D,53113,0.046706623,0.212977864,19,y=0.284331611749926x+1.00760876895635,NA,NA
NWT,D1,1958-08-31,243,1958,8,31,0,D,D,53113,0.02927142,0.237561671,20,y=0.31389456859504x+1.00985361223477,NA,NA
NWT,D1,1958-09-01,244,1958,9,1,0,D,D,53113,0.007423502,0.335692218,20,y=0.338438550821272x+1.12344874124579,NA,NA
NWT,D1,1958-09-02,245,1958,9,2,0,D,D,53113,0.009826152,0.3164287,20,y=0.322150061064483x+1.04082536242053,NA,NA
NWT,D1,1958-09-03,246,1958,9,3,0.584699088,D,D,53113,0.004329641,0.388906728,19,y=0.381840904441955x+0.894552924026996,NA,NA
NWT,D1,1958-09-04,247,1958,9,4,0.415300912,D,D,53113,3.06386e-4,0.504909301,21,y=0.472064373234025x+0.758774001075255,NA,NA
NWT,D1,1958-09-05,248,1958,9,5,0,D,D,53113,0.003546227,0.421591848,18,y=0.467236808612404x+0.751056309480963,NA,NA
NWT,D1,1958-09-06,249,1958,9,6,0,D,D,53113,0.00554831,0.4865489,14,y=0.587577109196722x+0.48269434499926,NA,NA
NWT,D1,1958-09-07,250,1958,9,7,0,D,D,53113,0.038946908,0.309176373,14,y=0.278695353398978x+0.919113698429373,NA,NA
NWT,D1,1958-09-08,251,1958,9,8,0,D,D,53496,0.014782609,0.069490178,85,y=0.160493586121644x+1.21415764919025,NA,NA
NWT,D1,1958-09-09,252,1958,9,9,0.887233639,D,D,53500,0.008471155,0.076152083,90,y=0.162299119444047x+1.21991441921282,NA,NA
NWT,D1,1958-09-10,253,1958,9,10,0,D,D,53500,0.010587362,0.070393683,92,y=0.154091668103586x+1.23979812890249,NA,NA
NWT,D1,1958-09-11,254,1958,9,11,0,D,D,53500,0.003964738,0.084938629,96,y=0.159508049138321x+1.12892821066616,NA,NA
NWT,D1,1958-09-12,255,1958,9,12,0.554381309,E,D,53113,0.388939819,0.057596104,15,y=0.0879031510218221x+1.18732265583343,NA,NA
NWT,D1,1958-09-13,256,1958,9,13,0.830502306,E,D,53113,0.242677952,0.084235596,18,y=0.106984792067336x+1.24738547967005,NA,NA
NWT,D1,1958-09-14,257,1958,9,14,0.852976053,D,D,53500,0.018510566,0.060095331,92,y=0.130547866323486x+1.19303500003288,NA,NA
NWT,D1,1958-09-15,258,1958,9,15,0.874906693,D,D,53500,0.015573945,0.066889217,87,y=0.135807895607007x+1.20057368488696,NA,NA
NWT,D1,1958-09-16,259,1958,9,16,0,E,D,53496,0.065553629,0.03759022,91,y=0.110168682983138x+1.08975582948709,NA,NA
NWT,D1,1958-09-17,260,1958,9,17,0,D,D,53496,0.047585874,0.041983039,94,y=0.124103675925964x+1.15433849438737,NA,NA
NWT,D1,1958-09-18,261,1958,9,18,9,D,D,53496,0.017924027,0.060037287,93,y=0.146480548218887x+1.24068327611475,NA,NA
NWT,D1,1958-09-19,262,1958,9,19,0,D,D,52759,0.020493454,0.086281296,62,y=0.147731676289556x+1.41490356840378,NA,NA
NWT,D1,1958-09-20,263,1958,9,20,0,D,D,52759,0.016271325,0.093966127,61,y=0.149537643086704x+1.45362290621921,NA,NA
NWT,D1,1958-09-21,264,1958,9,21,0,D,D,53113,0.006227541,0.477221873,14,y=0.313305681372298x+1.44680919395329,NA,NA
NWT,D1,1958-09-22,265,1958,9,22,0,D,D,53113,0.004731134,0.445452309,16,y=0.342568470414754x+1.42112860995751,NA,NA
NWT,D1,1958-09-23,266,1958,9,23,0,D,D,53113,0.003318459,0.471177785,16,y=0.353923157526035x+1.42398277328434,NA,NA
NWT,D1,1958-09-24,267,1958,9,24,3.212284719,D,D,53113,0.004764837,0.444926478,16,y=0.311017181192366x+1.44907388086088,NA,NA
NWT,D1,1958-09-25,268,1958,9,25,0,E,D,53113,0.057557497,0.234127704,16,y=0.219476995717805x+1.70566786866023,NA,NA
NWT,D1,1958-09-26,269,1958,9,26,0,D,D,53113,0.043835451,0.25953124,16,y=0.264781295096466x+1.68937689152135,NA,NA
NWT,D1,1958-09-27,270,1958,9,27,0,D,D,53113,0.02329103,0.33691138,15,y=0.310681971037285x+1.60401003022336,NA,NA
NWT,D1,1958-09-28,271,1958,9,28,0,E,D,53113,0.119954529,0.189332251,14,y=0.242178224867042x+1.50841101805376,NA,NA
NWT,D1,1958-09-29,272,1958,9,29,0,D,D,52759,0.031108611,0.129489845,36,y=0.218753084856155x+1.28535626549962,NA,NA
NWT,D1,1958-09-30,273,1958,9,30,1.787715281,D,D,52759,0.011521444,0.188761303,33,y=0.269229524845155x+1.44415457856041,NA,NA
NWT,D1,1958-10-01,274,1958,10,1,10.048,D,D,52759,0.008789305,0.180385463,37,y=0.288575617252482x+1.45497053316532,NA,NA
NWT,D1,1958-10-02,275,1958,10,2,0,D,D,52759,0.030502455,0.130367035,36,y=0.246565516923293x+1.45394880993136,NA,NA
NWT,D1,1958-10-03,276,1958,10,3,0,E,D,52759,0.140457243,0.066642831,34,y=0.192722109269093x+1.54989951426582,NA,NA
NWT,D1,1958-10-04,277,1958,10,4,0,E,D,52759,0.087339176,0.088590062,34,y=0.200065059678871x+1.70446976352279,NA,NA
NWT,D1,1958-10-05,278,1958,10,5,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-10-06,279,1958,10,6,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-10-07,280,1958,10,7,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-10-08,281,1958,10,8,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-10-09,282,1958,10,9,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-10-10,283,1958,10,10,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-10-11,284,1958,10,11,0,A,G,D1 Totalizing Shield-corrected,NA,NA,NA,NA,NA,NA
NWT,D1,1958-10-12,285,1958,10,12,0,D,D,53496,0.004075775,0.111916794,72,y=0.200830700866963x+1.66329050387462,NA,NA
NWT,D1,1958-10-13,286,1958,10,13,3.768,D,D,53496,0.01110789,0.092401696,69,y=0.175238249528756x+1.618300317466,NA,NA
NWT,D1,1958-10-14,287,1958,10,14,0,D,D,53496,0.010915637,0.09417299,68,y=0.175107631955697x+1.69538783532946,NA,NA
NWT,D1,1958-10-15,288,1958,10,15,0,D,D,53496,0.041490806,0.054253107,77,y=0.128506540892296x+1.69769231093982,NA,NA
NWT,D1,1958-10-16,289,1958,10,16,0,E,D,53496,0.09120769,0.036604851,79,y=0.111662783112816x+1.60248127494488,NA,NA
NWT,D1,1958-10-17,290,1958,10,17,0,D,D,53496,0.028556684,0.062320552,77,y=0.143163619072041x+1.60566370105403,NA,NA
NWT,D1,1958-10-18,291,1958,10,18,0,E,D,53496,0.10221101,0.037696577,72,y=0.111321237715146x+1.63936597584921,NA,NA
NWT,D1,1958-10-19,292,1958,10,19,0,D,D,53113,0.026359032,0.348081249,14,y=0.285946441940982x+1.04961349224147,NA,NA
NWT,D1,1958-10-20,293,1958,10,20,3.768,D,D,50183,0.007028983,0.218209868,32,y=0.193890430911356x+1.65156134034273,NA,NA
NWT,D1,1958-10-21,294,1958,10,21,0,D,D,50183,0.006449508,0.236369691,30,y=0.201570961165256x+1.59625384289986,NA,NA
NWT,D1,1958-10-22,295,1958,10,22,0,D,D,50183,0.002777479,0.305754462,27,y=0.250771677615123x+1.5914923815147,NA,NA
NWT,D1,1958-10-23,296,1958,10,23,0,D,D,50183,0.008095452,0.267578411,25,y=0.252622838218441x+1.42110786711576,NA,NA
NWT,D1,1958-10-24,297,1958,10,24,0,D,D,50183,0.01853402,0.236816894,23,y=0.242683320687647x+1.40259426782881,NA,NA
NWT,D1,1958-10-25,298,1958,10,25,0,D,D,53496,6.23e-7,0.319565378,67,y=0.34287546182943x+1.53197253938268,NA,NA
NWT,D1,1958-10-26,299,1958,10,26,0,D,D,53496,3.2e-8,0.360038762,71,y=0.357690299476044x+1.47620073830257,NA,NA
NWT,D1,1958-10-27,300,1958,10,27,0,D,D,53496,3.65e-7,0.290087885,78,y=0.327329307504472x+1.415958338441,NA,NA
NWT,D1,1958-10-28,301,1958,10,28,7.031769228,D,D,53496,2.8e-6,0.224094877,89,y=0.307012708731941x+1.47379543026018,NA,NA
NWT,D1,1958-10-29,302,1958,10,29,4.272230772,D,D,53113,0.007098774,0.275195951,25,y=0.290149191671331x+1.27289756619669,NA,NA
NWT,D1,1958-10-30,303,1958,10,30,0,D,D,53113,4.67977e-4,0.392881018,27,y=0.369243029933255x+1.33121233642278,NA,NA
NWT,D1,1958-10-31,304,1958,10,31,0,D,D,53113,8.88579e-4,0.362650626,27,y=0.374741452233838x+1.3085372700519,NA,NA
NWT,D1,1958-11-01,305,1958,11,1,0,D,D,53113,1.83935e-4,0.434637893,27,y=0.435650386660183x+1.26826390880151,NA,NA
NWT,D1,1958-11-02,306,1958,11,2,0,D,D,53113,8.5e-5,0.496085479,25,y=0.463981832538493x+1.32792067618232,NA,NA
NWT,D1,1958-11-03,307,1958,11,3,0,D,D,53113,6.03e-6,0.630898464,23,y=0.528149308173754x+1.29586124788276,NA,NA
NWT,D1,1958-11-04,308,1958,11,4,0,D,D,53113,3.38776e-4,0.519203404,20,y=0.496757968761908x+1.18279057879868,NA,NA
NWT,D1,1958-11-05,309,1958,11,5,17.84662147,D,D,53113,0.019160302,0.314611612,17,y=0.455497964385339x+1.23464100823564,NA,NA
NWT,D1,1958-11-06,310,1958,11,6,11.6394541,D,D,53113,0.04289968,0.24596636,17,y=0.362509041500838x+1.15948835421545,NA,NA
NWT,D1,1958-11-07,311,1958,11,7,19.05992443,D,D,53113,0.015609441,0.313815291,18,y=0.37563805281827x+1.23068642520612,NA,NA
NWT,D1,1958-11-08,312,1958,11,8,0,D,D,53496,2.78e-5,0.171254281,96,y=0.270517172952287x+1.58029329686126,NA,NA
NWT,D1,1958-11-09,313,1958,11,9,2.467136137,D,D,53500,7.17e-6,0.201545494,92,y=0.304449658226753x+1.78434326711738,NA,NA
NWT,D1,1958-11-10,314,1958,11,10,3.596,D,D,53496,6.55e-10,0.298704876,110,y=0.345633662616251x+1.67822094719631,NA,NA
NWT,D1,1958-11-11,315,1958,11,11,0,D,D,53500,2.78e-6,0.191183684,106,y=0.325008741102122x+1.78038101975579,NA,NA
NWT,D1,1958-11-12,316,1958,11,12,1.128863864,D,D,53500,1.22e-6,0.214530696,100,y=0.356613715125895x+1.73521764167049,NA,NA
NWT,D1,1958-11-13,317,1958,11,13,0,D,D,53113,0.014732293,0.232157376,25,y=0.242911417703767x+1.74249432292478,NA,NA
NWT,D1,1958-11-14,318,1958,11,14,0,D,D,53500,3.97e-5,0.177304406,89,y=0.357072662475089x+1.7722779467031,NA,NA
NWT,D1,1958-11-15,319,1958,11,15,0,D,D,53113,0.029589651,0.182321443,26,y=0.251552455253167x+1.5543316671739,NA,NA
NWT,D1,1958-11-16,320,1958,11,16,4.800757809,D,D,53113,0.030190511,0.188350193,25,y=0.290067283013545x+1.44133059213211,NA,NA
NWT,D1,1958-11-17,321,1958,11,17,4.217282001,D,D,53113,0.03024611,0.20456197,23,y=0.295387938422049x+1.53549361518785,NA,NA
NWT,D1,1958-11-18,322,1958,11,18,2.601347938,D,D,53113,0.020915422,0.202942906,26,y=0.329593380156353x+1.55090751593451,NA,NA
NWT,D1,1958-11-19,323,1958,11,19,2.764612253,D,D,53496,0.026325295,0.047451687,104,y=0.135168823375578x+1.73751969138621,NA,NA
NWT,D1,1958-11-20,324,1958,11,20,0,D,D,53113,0.045104045,0.140527848,29,y=0.250849484745107x+1.30182806809216,NA,NA
NWT,D1,1958-11-21,325,1958,11,21,0,D,D,53496,0.001174395,0.090892139,113,y=0.182852170480499x+1.75216102646013,NA,NA
NWT,D1,1958-11-22,326,1958,11,22,0,D,D,53496,1.90065e-4,0.117412504,114,y=0.200934457499144x+1.7182791600125,NA,NA
NWT,D1,1958-11-23,327,1958,11,23,0,D,D,53113,0.009166398,0.193838155,34,y=0.254401650096716x+1.70710750507049,NA,NA
NWT,D1,1958-11-24,328,1958,11,24,0,D,D,53113,0.015652713,0.159967903,36,y=0.240481884479173x+1.74908231568904,NA,NA
NWT,D1,1958-11-25,329,1958,11,25,0,D,D,53113,0.006420454,0.204250189,35,y=0.24396888165794x+1.71170101758751,NA,NA
NWT,D1,1958-11-26,330,1958,11,26,0,D,D,53113,3.27437e-4,0.335990306,34,y=0.320325431826536x+1.77460874477975,NA,NA
NWT,D1,1958-11-27,331,1958,11,27,25.172,D,D,53113,0.001130578,0.319674883,30,y=0.325116785647888x+1.84901814318919,NA,NA
NWT,D1,1958-11-28,332,1958,11,28,0,D,D,53113,7.43325e-4,0.348827772,29,y=0.338935036825119x+1.84927227103388,NA,NA
NWT,D1,1958-11-29,333,1958,11,29,0,D,D,53113,4.17805e-4,0.439153341,24,y=0.402943200069017x+1.77384535701514,NA,NA
NWT,D1,1958-11-30,334,1958,11,30,0,D,D,53113,0.047966384,0.200113687,20,y=0.254492105492295x+1.61739351627683,NA,NA
NWT,D1,1958-12-01,335,1958,12,1,0,E,D,53113,0.097124455,0.162539254,18,y=0.233876251469026x+1.52609224344959,NA,NA
NWT,D1,1958-12-02,336,1958,12,2,0,D,D,53500,0.021569523,0.052713524,100,y=0.15684845550473x+1.73698665687366,NA,NA
NWT,D1,1958-12-03,337,1958,12,3,0,D,D,53500,0.002868784,0.08628817,101,y=0.198274146991385x+1.78187639344186,NA,NA
NWT,D1,1958-12-04,338,1958,12,4,11.36175717,D,D,53113,0.031334158,0.232454953,20,y=0.298924467254715x+1.66911938723013,NA,NA
NWT,D1,1958-12-05,339,1958,12,5,0,D,D,53500,1.10682e-4,0.138169849,103,y=0.249550384667079x+1.77630050121297,NA,NA
NWT,D1,1958-12-06,340,1958,12,6,4.798242831,D,D,53500,1.85508e-4,0.132241714,101,y=0.248085658015859x+1.80517427189908,NA,NA
NWT,D1,1958-12-07,341,1958,12,7,0,D,D,53500,6.2e-5,0.147500714,103,y=0.258783925737123x+1.79315287223985,NA,NA
NWT,D1,1958-12-08,342,1958,12,8,38.50369499,D,D,53500,3.88e-6,0.189449931,104,y=0.292602952916507x+1.81654063497475,NA,NA
NWT,D1,1958-12-09,343,1958,12,9,35.39227567,D,D,53500,6.67e-6,0.170520377,111,y=0.265987930592265x+1.80450415521831,NA,NA
