LTER_site,local_site,plotid,site,plot,rem,nut,winsize,increment,timestep,FI,smooth3_FI
NWT,Edge,3_CAX,3,CAX,A,X,4,4,2009,3.7845592048696637,3.5752285073352184
NWT,Edge,3_CAX,3,CAX,A,X,4,5,2010,3.2805967040489126,3.5752285073352184
NWT,Edge,3_CAX,3,CAX,A,X,4,6,2011,3.610110769010347,4.250689858218206
NWT,Edge,3_CAX,3,CAX,A,X,4,7,2012,4.352258073974884,4.250689858218206
NWT,Edge,3_CAX,3,CAX,A,X,4,8,2013,4.789700731669386,4.250689858218206
NWT,Edge,3_CAX,3,CAX,A,X,4,9,2014,4.951082639087469,4.7109004983268665
NWT,Edge,3_CAX,3,CAX,A,X,4,10,2015,4.220579894854169,4.7109004983268665
NWT,Edge,3_CAX,3,CAX,A,X,4,11,2016,4.961038961038961,4.7109004983268665
NWT,Edge,3_CAX,3,CAX,A,X,4,12,2017,4.180117372728924,4.4945209401235395
NWT,Edge,3_CAX,3,CAX,A,X,4,13,2018,4.808924507518156,4.4945209401235395
NWT,Edge,3_CBX,3,CBX,B,X,4,0,2005,3.921388429348821,3.674814041830825
NWT,Edge,3_CBX,3,CBX,B,X,4,1,2006,3.5515268480718274,3.674814041830825
NWT,Edge,3_CBX,3,CBX,B,X,4,2,2007,3.5515268480718274,3.674814041830825
NWT,Edge,3_CBX,3,CBX,B,X,4,3,2008,3.241308792984865,3.542031915798729
NWT,Edge,3_CBX,3,CBX,B,X,4,4,2009,2.8619595327468015,3.542031915798729
NWT,Edge,3_CBX,3,CBX,B,X,4,5,2010,4.522827421664521,3.542031915798729
NWT,Edge,3_CBX,3,CBX,B,X,4,6,2011,3.267447430209278,4.169897637822493
NWT,Edge,3_CBX,3,CBX,B,X,4,7,2012,4.522827421664521,4.169897637822493
NWT,Edge,3_CBX,3,CBX,B,X,4,8,2013,4.719418061593681,4.169897637822493
NWT,Edge,3_CBX,3,CBX,B,X,4,9,2014,3.450430782893196,3.461400404147149
NWT,Edge,3_CBX,3,CBX,B,X,4,10,2015,3.8653990458557517,3.461400404147149
NWT,Edge,3_CBX,3,CBX,B,X,4,11,2016,3.0683713836924995,3.461400404147149
NWT,Edge,3_CBX,3,CBX,B,X,4,12,2017,3.371652446214283,3.4516038626906367
NWT,Edge,3_CBX,3,CBX,B,X,4,13,2018,3.5315552791669904,3.4516038626906367
NWT,Edge,3_CDC,3,CDC,D,C,4,0,2005,4.357188364797408,4.055874531505904
NWT,Edge,3_CDC,3,CDC,D,C,4,1,2006,2.9588648424509802,4.055874531505904
NWT,Edge,3_CDC,3,CDC,D,C,4,2,2007,4.851570387269324,4.055874531505904
NWT,Edge,3_CDC,3,CDC,D,C,4,3,2008,5.424518919789624,4.620601811885217
NWT,Edge,3_CDC,3,CDC,D,C,4,4,2009,3.7004378761588446,4.620601811885217
NWT,Edge,3_CDC,3,CDC,D,C,4,5,2010,4.736848639707181,4.620601811885217
NWT,Edge,3_CDC,3,CDC,D,C,4,6,2011,5.750276441073977,5.181438534624165
NWT,Edge,3_CDC,3,CDC,D,C,4,7,2012,5.255894418602059,5.181438534624165
NWT,Edge,3_CDC,3,CDC,D,C,4,8,2013,4.53814474419646,5.181438534624165
NWT,Edge,3_CDC,3,CDC,D,C,4,9,2014,4.53814474419646,4.82461901045661
NWT,Edge,3_CDC,3,CDC,D,C,4,10,2015,5.11109327671676,4.82461901045661
NWT,Edge,3_CDN,3,CDN,D,N,4,0,2005,3.8483790965660045,3.3848539064248455
NWT,Edge,3_CDN,3,CDN,D,N,4,1,2006,2.881489561438675,3.3848539064248455
NWT,Edge,3_CDN,3,CDN,D,N,4,2,2007,3.424693061269857,3.3848539064248455
NWT,Edge,3_CDN,3,CDN,D,N,4,3,2008,2.521147595908291,3.311302503859483
NWT,Edge,3_CDN,3,CDN,D,N,4,4,2009,3.5217837844045112,3.311302503859483
NWT,Edge,3_CDN,3,CDN,D,N,4,5,2010,3.8909761312656457,3.311302503859483
NWT,Edge,3_CDN,3,CDN,D,N,4,6,2011,4.054111323472677,4.682421902074321
NWT,Edge,3_CDN,3,CDN,D,N,4,7,2012,4.879046114989633,4.682421902074321
NWT,Edge,3_CDN,3,CDN,D,N,4,8,2013,5.1141082677606535,4.682421902074321
NWT,Edge,3_CDN,3,CDN,D,N,4,9,2014,5.123016086306316,5.60053412052446
NWT,Edge,3_CDN,3,CDN,D,N,4,10,2015,6.291654534366301,5.60053412052446
NWT,Edge,3_CDN,3,CDN,D,N,4,11,2016,5.386931740900764,5.60053412052446
NWT,Edge,3_CDN,3,CDN,D,N,4,12,2017,6.249909900023192,6.392434996753723
NWT,Edge,3_CDN,3,CDN,D,N,4,13,2018,6.534960093484255,6.392434996753723
NWT,Edge,3_CDX,3,CDX,D,X,4,0,2005,4.670432504836138,4.16259422806923
NWT,Edge,3_CDX,3,CDX,D,X,4,1,2006,4.160906357396396,4.16259422806923
NWT,Edge,3_CDX,3,CDX,D,X,4,2,2007,3.6564438219751545,4.16259422806923
NWT,Edge,3_CDX,3,CDX,D,X,4,3,2008,4.160906357396396,3.580200628826681
NWT,Edge,3_CDX,3,CDX,D,X,4,4,2009,2.8926890029415135,3.580200628826681
NWT,Edge,3_CDX,3,CDX,D,X,4,5,2010,3.6870065261421328,3.580200628826681
NWT,Edge,3_CDX,3,CDX,D,X,4,6,2011,3.798985293128273,3.5655793026960967
NWT,Edge,3_CDX,3,CDX,D,X,4,7,2012,3.798985293128273,3.5655793026960967
NWT,Edge,3_CDX,3,CDX,D,X,4,8,2013,3.0987673218317435,3.5655793026960967
NWT,Edge,3_CDX,3,CDX,D,X,4,9,2014,4.283309493616944,3.774534526576693
NWT,Edge,3_CDX,3,CDX,D,X,4,10,2015,4.160906357396396,3.774534526576693
NWT,Edge,3_CDX,3,CDX,D,X,4,11,2016,2.8793877287167406,3.774534526576693
NWT,Edge,3_CDX,3,CDX,D,X,4,12,2017,4.283309493616944,3.838875446508535
NWT,Edge,3_CDX,3,CDX,D,X,4,13,2018,3.394441399400126,3.838875446508535
NWT,Edge,3_CXC,3,CXC,X,C,4,0,2005,2.8954048848160743,2.7252640399021058
NWT,Edge,3_CXC,3,CXC,X,C,4,1,2006,2.4083458549212247,2.7252640399021058
NWT,Edge,3_CXC,3,CXC,X,C,4,2,2007,2.872041379969018,2.7252640399021058
NWT,Edge,3_CXC,3,CXC,X,C,4,3,2008,4.266187723351905,4.1824944795628785
NWT,Edge,3_CXC,3,CXC,X,C,4,4,2009,4.722854156895172,4.1824944795628785
NWT,Edge,3_CXC,3,CXC,X,C,4,5,2010,3.5584415584415585,4.1824944795628785
NWT,Edge,3_CXC,3,CXC,X,C,4,6,2011,3.5852180562919727,3.8434581450630128
NWT,Edge,3_CXC,3,CXC,X,C,4,7,2012,3.91635098781256,3.8434581450630128
NWT,Edge,3_CXC,3,CXC,X,C,4,8,2013,4.028805391084506,3.8434581450630128
NWT,Edge,3_CXC,3,CXC,X,C,4,9,2014,4.370386613761617,3.9922529632372887
NWT,Edge,3_CXC,3,CXC,X,C,4,10,2015,3.6141193127129596,3.9922529632372887
NWT,Edge,3_CXN,3,CXN,X,N,4,0,2005,2.880257327367149,2.946645822011657
NWT,Edge,3_CXN,3,CXN,X,N,4,1,2006,2.9354600447939356,2.946645822011657
NWT,Edge,3_CXN,3,CXN,X,N,4,2,2007,3.024220093873886,2.946645822011657
NWT,Edge,3_CXN,3,CXN,X,N,4,3,2008,3.029557804103437,3.771992936704841
NWT,Edge,3_CXN,3,CXN,X,N,4,4,2009,4.77725383192077,3.771992936704841
NWT,Edge,3_CXN,3,CXN,X,N,4,5,2010,3.509167174090317,3.771992936704841
NWT,Edge,3_CXN,3,CXN,X,N,4,6,2011,4.781663929534862,4.74311676692695
NWT,Edge,3_CXN,3,CXN,X,N,4,7,2012,4.888832200992559,4.74311676692695
NWT,Edge,3_CXN,3,CXN,X,N,4,8,2013,4.5588541702534275,4.74311676692695
NWT,Edge,3_CXN,3,CXN,X,N,4,9,2014,5.516340273833694,5.080653138078333
NWT,Edge,3_CXN,3,CXN,X,N,4,10,2015,4.818429545660679,5.080653138078333
NWT,Edge,3_CXN,3,CXN,X,N,4,11,2016,4.9071895947406245,5.080653138078333
NWT,Edge,3_CXN,3,CXN,X,N,4,12,2017,4.071144087907698,4.544956025860056
NWT,Edge,3_CXN,3,CXN,X,N,4,13,2018,5.018767963812414,4.544956025860056
NWT,Edge,3_CXX,3,CXX,X,X,4,0,2005,4.2654415587728405,3.8000437374715403
NWT,Edge,3_CXX,3,CXX,X,X,4,1,2006,3.0183649773232513,3.8000437374715403
NWT,Edge,3_CXX,3,CXX,X,X,4,2,2007,4.116324676318528,3.8000437374715403
NWT,Edge,3_CXX,3,CXX,X,X,4,3,2008,4.164555530956129,4.479113972183286
NWT,Edge,3_CXX,3,CXX,X,X,4,4,2009,4.673672413410444,4.479113972183286
NWT,Edge,3_CXX,3,CXX,X,X,4,5,2010,4.599113972183286,4.479113972183286
NWT,Edge,3_CXX,3,CXX,X,X,4,6,2011,4.721903268048049,4.536120689017407
NWT,Edge,3_CXX,3,CXX,X,X,4,7,2012,4.704555530956126,4.536120689017407
NWT,Edge,3_CXX,3,CXX,X,X,4,8,2013,4.181903268048046,4.536120689017407
NWT,Edge,3_CXX,3,CXX,X,X,4,9,2014,4.085441558772841,4.711812882833936
NWT,Edge,3_CXX,3,CXX,X,X,4,10,2015,5.033672413410445,4.711812882833936
NWT,Edge,3_CXX,3,CXX,X,X,4,11,2016,5.016324676318522,4.711812882833936
NWT,Edge,3_CXX,3,CXX,X,X,4,12,2017,5.24,4.972277765478063
NWT,Edge,3_CXX,3,CXX,X,X,4,13,2018,4.704555530956126,4.972277765478063
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,0,2005,3.008502435582568,3.118337392637612
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,1,2006,3.1732548711651356,3.118337392637612
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,2,2007,3.173254871165134,3.118337392637612
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,3,2008,4.133502435582567,4.266153296854327
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,4,2009,3.9347311630727773,4.266153296854327
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,5,2010,4.730226291907636,4.266153296854327
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,6,2011,4.20886314595382,3.765233382744238
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,7,2012,4.20886314595382,3.765233382744238
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,8,2013,2.877973856325074,3.765233382744238
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,9,2014,3.9005073067477034,4.47656022635076
NWT,Tundra Lab,4_CAC,4,CAC,A,C,4,10,2015,5.052613145953816,4.47656022635076
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,0,2005,4.109880516921233,4.345582777316749
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,1,2006,4.816987298107781,4.345582777316749
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,2,2007,4.109880516921232,4.345582777316749
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,3,2008,3.896446609406727,3.8009245785782286
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,4,2009,4.713433907514505,3.8009245785782286
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,5,2010,2.7928932188134534,3.8009245785782286
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,6,2011,4.566987298107781,4.475622605009672
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,7,2012,4.292893218813454,4.475622605009672
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,8,2013,4.566987298107781,4.475622605009672
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,9,2014,3.8598805169212334,3.733714711262698
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,10,2015,3.780421205622288,3.733714711262698
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,11,2016,3.5608424112445745,3.733714711262698
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,12,2017,5.463433907514506,5.195150861271762
NWT,Tundra Lab,4_CAN,4,CAN,A,N,4,13,2018,4.926867815029018,5.195150861271762
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,0,2005,3.4969091682427824,3.3175376083696833
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,1,2006,3.625018409914795,3.3175376083696833
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,2,2007,2.8306852469514734,3.3175376083696833
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,3,2008,3.404102672555684,3.64456198064186
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,4,2009,4.261245529698542,3.64456198064186
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,5,2010,3.268337739671354,3.64456198064186
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,6,2011,4.512296860110072,4.514183472446651
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,7,2012,4.144539271515594,4.514183472446651
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,8,2013,4.885714285714286,4.514183472446651
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,9,2014,3.4969091682427824,3.7070566077659852
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,10,2015,4.105322614314722,3.7070566077659852
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,11,2016,3.518938040740452,3.7070566077659852
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,12,2017,4.791036900029005,4.791036900029005
NWT,Tundra Lab,4_CAX,4,CAX,A,X,4,13,2018,4.791036900029005,4.791036900029005
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,0,2005,3.0481395468350225,3.152790458281095
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,1,2006,2.7862123549042104,3.152790458281095
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,2,2007,3.6240194731040534,3.152790458281095
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,3,2008,5.225806451612903,4.531874694796569
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,4,2009,4.685293503317332,4.531874694796569
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,5,2010,3.6845241294594704,4.531874694796569
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,6,2011,3.6711624016409834,3.8161210320498804
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,7,2012,4.23831264975117,3.8161210320498804
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,8,2013,3.538888044757488,3.8161210320498804
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,9,2014,2.8309766175586053,3.453041485444595
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,10,2015,4.376977145194041,3.453041485444595
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,11,2016,3.1511706935811374,3.453041485444595
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,12,2017,3.8608481129359764,3.529824563337598
NWT,Tundra Lab,4_CBX,4,CBX,B,X,4,13,2018,3.1988010137392195,3.529824563337598
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,0,2005,3.1732548711651356,3.5094223496926578
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,1,2006,3.173254871165134,3.5094223496926578
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,2,2007,4.181757306747704,3.5094223496926578
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,3,2008,2.857986034237909,3.8774410121722673
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,4,2009,4.565473856325072,3.8774410121722673
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,5,2010,4.20886314595382,3.8774410121722673
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,6,2011,3.413368017118957,3.6145803018010163
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,7,2012,3.852252435582568,3.6145803018010163
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,8,2013,3.578120452701525,3.6145803018010163
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,9,2014,4.181757306747704,3.653378653373852
NWT,Tundra Lab,4_CDC,4,CDC,D,C,4,10,2015,3.125,3.653378653373852
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,0,2005,2.7206466672367515,3.432384272543795
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,1,2006,3.744633439220158,3.432384272543795
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,2,2007,3.831872711174476,3.432384272543795
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,3,2008,4.157832478241943,4.252563082995768
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,4,2009,4.01333937508854,4.252563082995768
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,5,2010,4.586517395656823,4.252563082995768
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,6,2011,4.451657166046983,4.105378333132371
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,7,2012,4.022593876913465,4.105378333132371
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,8,2013,3.8418839564366656,4.105378333132371
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,9,2014,4.069200311217689,4.501538285144771
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,10,2015,4.244693378477634,4.501538285144771
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,11,2016,5.190721165738989,4.501538285144771
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,12,2017,4.01333937508854,4.299928385372681
NWT,Tundra Lab,4_CDN,4,CDN,D,N,4,13,2018,4.586517395656823,4.299928385372681
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,0,2005,3.842159073557794,3.9184486823705114
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,1,2006,3.7159423420735402,3.9184486823705114
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,2,2007,4.1972446314802,3.9184486823705114
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,3,2008,4.07506622763467,3.5203174056658377
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,4,2009,3.6285115304874345,3.5203174056658377
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,5,2010,2.857374458875409,3.5203174056658377
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,6,2011,3.3642846401109994,3.5302961495494856
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,7,2012,3.7861117237174424,3.5302961495494856
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,8,2013,3.4404920848200145,3.5302961495494856
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,9,2014,4.491407753507574,4.429693573281891
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,10,2015,4.504651061385067,4.429693573281891
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,11,2016,4.29302190495303,4.429693573281891
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,12,2017,4.507752698750451,4.768840190988232
NWT,Tundra Lab,4_CDX,4,CDX,D,X,4,13,2018,5.029927683226013,4.768840190988232
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,0,2005,2.522848511042008,3.2360421077419743
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,1,2006,3.5342241729367774,3.2360421077419743
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,2,2007,3.651053639247137,3.2360421077419743
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,3,2008,4.380378019090624,5.343361331554829
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,4,2009,5.907463895657392,5.343361331554829
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,5,2010,5.7422420799164735,5.343361331554829
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,6,2011,5.7422420799164735,5.006236110923239
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,7,2012,4.896088233762627,5.006236110923239
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,8,2013,4.380378019090617,5.006236110923239
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,9,2014,4.455953432340427,4.514368165495604
NWT,Tundra Lab,4_CXC,4,CXC,X,C,4,10,2015,4.5727828986507815,4.514368165495604
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,0,2005,3.374680354874494,3.167755207222781
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,1,2006,2.928785448127819,3.167755207222781
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,2,2007,3.19979981866603,3.167755207222781
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,3,2008,4.224719101123595,4.035821601957126
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,4,2009,3.796571710488591,4.035821601957126
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,5,2010,4.086173994259193,4.035821601957126
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,6,2011,4.47191011235955,4.805668817354763
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,7,2012,4.58055601673111,4.805668817354763
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,8,2013,5.364540322973627,4.805668817354763
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,9,2014,5.309797172227487,5.273862003143871
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,10,2015,5.255894418602066,5.273862003143871
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,11,2016,5.255894418602059,5.273862003143871
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,12,2017,5.424518919789624,5.2104452244721235
NWT,Tundra Lab,4_CXN,4,CXN,X,N,4,13,2018,4.996371529154623,5.2104452244721235
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,0,2005,3.849695601205589,3.2165538672356226
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,1,2006,2.3544155877284276,3.2165538672356226
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,2,2007,3.4455504127728513,3.2165538672356226
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,3,2008,3.246345432425977,3.7055161633121863
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,4,2009,3.713012099092644,3.7055161633121863
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,5,2010,4.157190958417939,3.7055161633121863
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,6,2011,4.253840789638327,3.5360023873063273
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,7,2012,3.3088669106599062,3.5360023873063273
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,8,2013,3.0452994616207483,3.5360023873063273
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,9,2014,3.8358884824598194,3.4146318814596
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,10,2015,3.4455504127728513,3.4146318814596
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,11,2016,2.9624567491461296,3.4146318814596
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,12,2017,4.47336700422589,4.3152466167780155
NWT,Tundra Lab,4_CXX,4,CXX,X,X,4,13,2018,4.15712622933014,4.3152466167780155
NWT,Watershed,5_CAC,5,CAC,A,C,4,0,2005,2.702827909170019,3.192866330487462
NWT,Watershed,5_CAC,5,CAC,A,C,4,1,2006,2.825631079594899,3.192866330487462
NWT,Watershed,5_CAC,5,CAC,A,C,4,2,2007,4.050140002697469,3.192866330487462
NWT,Watershed,5_CAC,5,CAC,A,C,4,3,2008,4.048029166933272,3.9779958527980845
NWT,Watershed,5_CAC,5,CAC,A,C,4,4,2009,3.8379292245277083,3.9779958527980845
NWT,Watershed,5_CAC,5,CAC,A,C,4,5,2010,4.048029166933272,3.9779958527980845
NWT,Watershed,5_CAC,5,CAC,A,C,4,6,2011,4.085791509243714,3.5032126004504067
NWT,Watershed,5_CAC,5,CAC,A,C,4,7,2012,3.2542126513999476,3.5032126004504067
NWT,Watershed,5_CAC,5,CAC,A,C,4,8,2013,3.1696336407075574,3.5032126004504067
NWT,Watershed,5_CAC,5,CAC,A,C,4,9,2014,4.352258073974884,4.266187723351904
NWT,Watershed,5_CAC,5,CAC,A,C,4,10,2015,4.180117372728924,4.266187723351904
NWT,Watershed,5_CAN,5,CAN,A,N,4,0,2005,4.155025253169418,3.4315404557647473
NWT,Watershed,5_CAN,5,CAN,A,N,4,1,2006,3.3468911086754467,3.4315404557647473
NWT,Watershed,5_CAN,5,CAN,A,N,4,2,2007,2.792705005449377,3.4315404557647473
NWT,Watershed,5_CAN,5,CAN,A,N,4,3,2008,3.0058657048910074,3.973335073608071
NWT,Watershed,5_CAN,5,CAN,A,N,4,4,2009,4.227652293132936,3.973335073608071
NWT,Watershed,5_CAN,5,CAN,A,N,4,5,2010,4.6864872228002685,3.973335073608071
NWT,Watershed,5_CAN,5,CAN,A,N,4,6,2011,4.449543401808382,4.705909784806476
NWT,Watershed,5_CAN,5,CAN,A,N,4,7,2012,4.646294843935599,4.705909784806476
NWT,Watershed,5_CAN,5,CAN,A,N,4,8,2013,5.021891108675448,4.705909784806476
NWT,Watershed,5_CAN,5,CAN,A,N,4,9,2014,5.292705005449376,5.188279666442776
NWT,Watershed,5_CAN,5,CAN,A,N,4,10,2015,4.876916361844866,5.188279666442776
NWT,Watershed,5_CAN,5,CAN,A,N,4,11,2016,5.395217632034088,5.188279666442776
NWT,Watershed,5_CAN,5,CAN,A,N,4,12,2017,5.7744037352601545,5.644499924692489
NWT,Watershed,5_CAN,5,CAN,A,N,4,13,2018,5.514596114124824,5.644499924692489
NWT,Watershed,5_CAX,5,CAX,A,X,4,0,2005,3.0167167153103636,3.254372451031793
NWT,Watershed,5_CAX,5,CAX,A,X,4,1,2006,3.321748094228363,3.254372451031793
NWT,Watershed,5_CAX,5,CAX,A,X,4,2,2007,3.4246525435566513,3.254372451031793
NWT,Watershed,5_CAX,5,CAX,A,X,4,3,2008,3.662837347700436,3.90107264243186
NWT,Watershed,5_CAX,5,CAX,A,X,4,4,2009,3.9062810620388912,3.90107264243186
NWT,Watershed,5_CAX,5,CAX,A,X,4,5,2010,4.134099517556253,3.90107264243186
NWT,Watershed,5_CAX,5,CAX,A,X,4,6,2011,4.54968393314067,3.6847233548195155
NWT,Watershed,5_CAX,5,CAX,A,X,4,7,2012,3.680163415610786,3.6847233548195155
NWT,Watershed,5_CAX,5,CAX,A,X,4,8,2013,2.8243227157070905,3.6847233548195155
NWT,Watershed,5_CAX,5,CAX,A,X,4,9,2014,4.144465866182678,4.501367943116682
NWT,Watershed,5_CAX,5,CAX,A,X,4,10,2015,4.636783806272195,4.501367943116682
NWT,Watershed,5_CAX,5,CAX,A,X,4,11,2016,4.722854156895172,4.501367943116682
NWT,Watershed,5_CAX,5,CAX,A,X,4,12,2017,4.098858037684944,4.803440376024883
NWT,Watershed,5_CAX,5,CAX,A,X,4,13,2018,5.508022714364823,4.803440376024883
NWT,Watershed,5_CBX,5,CBX,B,X,4,0,2005,5.103344601058686,4.888793972148027
NWT,Watershed,5_CBX,5,CBX,B,X,4,1,2006,4.249182558969927,4.888793972148027
NWT,Watershed,5_CBX,5,CBX,B,X,4,2,2007,5.313854756415466,4.888793972148027
NWT,Watershed,5_CBX,5,CBX,B,X,4,3,2008,4.561827565322802,4.912897344565254
NWT,Watershed,5_CBX,5,CBX,B,X,4,4,2009,5.14565024153223,4.912897344565254
NWT,Watershed,5_CBX,5,CBX,B,X,4,5,2010,5.03121422684073,4.912897344565254
NWT,Watershed,5_CBX,5,CBX,B,X,4,6,2011,5.458295247885111,5.033234463617673
NWT,Watershed,5_CBX,5,CBX,B,X,4,7,2012,5.560430098881213,5.033234463617673
NWT,Watershed,5_CBX,5,CBX,B,X,4,8,2013,4.080978044086696,5.033234463617673
